store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status,duration_of_expiry,discount,discount_percentage,discount_price,last_status,ultra_discount_percentage,ultra_discount
MarketMax,69.34042319669726,41.25152739357596,Dairy Products,Nestlé,Milk,92,2025-01-20,2025-04-02,6.21,no,72,no,0.0,0.0,no,0.0,0.0
FreshFoods,69.38206764808173,41.33705036707436,Bakery Products,Makfa,Noodles,12,2025-02-05,2025-08-04,2.39,yes,180,yes,15.1,0.36089,yes,0.0,0.0
MarketMax,69.38965057839275,41.225914698906195,Dairy Products,President,Butter,5,2024-04-27,2024-05-21,9.35,yes,24,yes,50.0,4.675,no,50.0,4.675
TastyBite,69.28080407913353,41.39416258671707,Beverages,Coca-Cola,Tea,65,2024-10-13,2026-09-30,13.49,yes,717,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.24631931545761,41.3718947036515,Dairy Products,Amul,Milk,43,2024-10-17,2024-11-14,6.4,no,28,yes,50.0,3.2,no,50.0,3.2
TastyBite,69.10401657346918,41.37505486922495,Beverages,Nestlé Pure Life,Tea,82,2024-11-28,2026-02-21,11.21,no,450,yes,15.9,1.78239,no,0.0,0.0
NutriMart,69.37802733649492,41.229149098322765,Beverages,Coca-Cola,Coffee,88,2024-07-06,2026-02-07,6.15,no,581,no,0.0,0.0,no,0.0,0.0
SuperValue,69.13183315145244,41.231919840970775,Sweets,Mars,Chocolate,68,2025-02-09,2025-10-03,3.09,yes,236,no,0.0,0.0,yes,0.0,0.0
EcoGrocer,69.20264546750154,41.22925429397794,Dairy Products,Amul,Yogurt,97,2024-10-13,2024-11-20,3.36,no,38,yes,50.0,1.68,no,50.0,1.68
EcoGrocer,69.37320744961825,41.32866871627876,Dairy Products,Danone,Cheese,36,2024-09-06,2024-11-02,5.35,yes,57,yes,50.0,2.675,no,50.0,2.675
MegaMarket,69.10118549440342,41.25164404331127,Meat Products,Oscar Mayer,Hot Dogs,69,2024-10-13,2024-12-06,5.86,yes,54,yes,50.0,2.93,no,50.0,2.93
MegaMarket,69.3885416446636,41.30817237527037,Beverages,Lipton,Tea,56,2024-04-11,2026-03-23,10.71,yes,711,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.2522580487348,41.37827803380228,Dairy Products,Danone,Butter,8,2024-12-10,2025-01-19,4.89,yes,40,yes,50.0,2.445,no,50.0,2.445
NutriMart,69.1647705204995,41.32747016670622,Dairy Products,President,Yogurt,88,2024-11-07,2024-11-30,4.56,no,23,yes,50.0,2.28,no,50.0,2.28
FreshFoods,69.33619629897665,41.29412152574687,Meat Products,Hormel,Poultry,7,2024-10-25,2024-12-03,16.01,yes,39,yes,50.0,8.005,no,50.0,8.005
FreshFoods,69.2732445536419,41.263842646034725,Beverages,Nescafé,Carbonated Drinks,80,2024-07-04,2026-06-21,12.64,yes,717,no,0.0,0.0,yes,0.0,0.0
MegaMarket,69.36672976999613,41.262706132109095,Sweets,Mars,Halva,58,2024-06-26,2025-03-18,4.98,yes,265,yes,35.2,1.7529600000000003,no,35.2,1.7529600000000003
TastyBite,69.39229103330541,41.371659980876025,Beverages,Coca-Cola,Carbonated Drinks,30,2025-02-12,2026-08-29,9.6,yes,563,no,0.0,0.0,yes,0.0,0.0
FreshFoods,69.12716316570332,41.21008820510777,Dairy Products,Amul,Butter,7,2024-12-03,2025-02-02,9.95,yes,61,yes,50.0,4.975,no,50.0,4.975
FreshFoods,69.38092145502627,41.24290828477974,Bakery Products,Barilla,Buns,58,2024-07-27,2024-12-30,6.65,yes,156,yes,50.0,3.325,no,50.0,3.325
NutriMart,69.19265718126104,41.24690547567572,Beverages,Nescafé,Coffee,49,2024-08-17,2026-05-26,2.26,yes,647,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.25876322768647,41.275614116175895,Beverages,Nescafé,Carbonated Drinks,19,2024-09-04,2025-06-16,5.12,no,285,no,0.0,0.0,no,0.0,0.0
PrimePick,69.37840840128139,41.364432360878084,Bakery Products,Makfa,Pasta,14,2024-06-21,2024-08-24,3.06,yes,64,yes,50.0,1.53,no,50.0,1.53
MarketMax,69.35946117672788,41.32948809228188,Dairy Products,President,Cottage Cheese,90,2024-03-30,2024-06-23,5.78,yes,85,yes,50.0,2.89,no,50.0,2.89
FreshFoods,69.302464425984,41.35926990655334,Dairy Products,Campina,Cheese,23,2024-07-07,2024-08-29,6.49,no,53,yes,50.0,3.245,no,50.0,3.245
EcoGrocer,69.26929267215684,41.22981096987894,Sweets,Milka,Jam,32,2024-12-10,2025-05-19,8.57,yes,160,yes,18.0,1.5426,yes,0.0,0.0
MegaMarket,69.36071253620185,41.25615099308049,Dairy Products,Parmalat,Cheese,85,2024-05-18,2024-06-19,9.22,yes,32,yes,50.0,4.61,no,50.0,4.61
MarketMax,69.16612769784005,41.32535494171552,Bakery Products,Pioner,Noodles,98,2024-09-18,2025-02-11,5.74,yes,146,yes,49.7,2.8527800000000005,no,49.7,2.8527800000000005
PrimePick,69.1140577986918,41.37077223608311,Sweets,Nestlé,Cakes,53,2025-02-04,2025-06-11,11.23,yes,127,yes,24.3,2.72889,yes,24.3,2.72889
TastyBite,69.11638582496406,41.20678292433591,Bakery Products,Makfa,Noodles,41,2025-01-05,2025-04-08,7.86,no,93,no,0.0,0.0,no,0.0,0.0
PrimePick,69.33435024450716,41.35964662757816,Beverages,Nescafé,Carbonated Drinks,31,2025-01-13,2026-05-26,12.9,yes,498,yes,15.4,1.9866,yes,0.0,0.0
MegaMarket,69.31524182839475,41.32061383804049,Bakery Products,Pioner,Pasta,1,2024-03-22,2024-09-15,6.97,yes,177,yes,50.0,3.485,no,50.0,3.485
MarketMax,69.30228771659984,41.382034942155116,Dairy Products,Nestlé,Butter,98,2024-10-03,2024-12-20,3.62,yes,78,yes,50.0,1.81,no,50.0,1.81
EcoGrocer,69.13116060512026,41.25867637670558,Dairy Products,Nestlé,Milk,49,2024-12-14,2025-01-04,6.9,yes,21,yes,50.0,3.45,no,50.0,3.45
PrimePick,69.15991927960042,41.26958512475153,Meat Products,Tyson,Sausage,53,2024-06-17,2024-08-03,15.44,no,47,yes,50.0,7.72,no,50.0,7.72
FoodWorld,69.1743677892211,41.391297127170915,Dairy Products,Campina,Kefir,29,2025-02-08,2025-03-29,4.16,no,49,no,0.0,0.0,no,0.0,0.0
FoodWorld,69.36930569978395,41.36901113216562,Bakery Products,Barilla,Buns,58,2024-05-29,2024-09-16,6.34,yes,110,yes,50.0,3.17,no,50.0,3.17
SuperValue,69.31230679839146,41.32012804431357,Sweets,Mars,Jam,63,2025-02-02,2025-12-31,11.23,no,332,no,0.0,0.0,no,0.0,0.0
SuperValue,69.27953402830822,41.3903090002757,Dairy Products,Parmalat,Milk,51,2024-12-12,2025-03-04,4.1,no,82,yes,41.5,1.7014999999999998,no,41.5,1.7014999999999998
EcoGrocer,69.18099267449905,41.26565239655009,Bakery Products,Ozon,Bread,92,2024-06-14,2024-08-11,3.41,no,58,yes,50.0,1.705,no,50.0,1.705
FreshFoods,69.3974809772384,41.25638341870441,Beverages,Coca-Cola,Carbonated Drinks,22,2024-05-10,2025-01-25,9.44,yes,260,yes,49.9,4.71056,no,49.9,4.71056
FreshFoods,69.17336066863218,41.396827974491245,Sweets,Milka,Candies,60,2024-11-27,2025-08-20,5.76,yes,266,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.32443664435388,41.350036722785745,Meat Products,Hormel,Poultry,76,2024-04-13,2024-06-05,24.22,no,53,yes,50.0,12.11,no,50.0,12.11
GoldenCart,69.18435725828786,41.2542699298526,Meat Products,Cherkizovo,Beef,13,2024-10-25,2024-11-18,10.7,yes,24,yes,50.0,5.35,no,50.0,5.35
FoodWorld,69.26725237549165,41.22444982232793,Dairy Products,President,Cheese,69,2024-05-13,2024-06-14,9.24,no,32,yes,50.0,4.62,no,50.0,4.62
FoodWorld,69.22782567406638,41.25687803569774,Bakery Products,Barilla,Wheat Flour,21,2025-02-09,2025-03-11,7.15,no,30,yes,36.6,2.6169,no,36.6,2.6169
NutriMart,69.32415286474891,41.235184889922934,Bakery Products,Ozon,Noodles,54,2024-06-14,2024-11-14,4.82,no,153,yes,50.0,2.41,no,50.0,2.41
FoodWorld,69.30035938324951,41.20227790954982,Beverages,Pepsi,Tea,30,2024-12-20,2026-02-21,13.27,no,428,yes,18.8,2.49476,no,0.0,0.0
SuperValue,69.25732817790163,41.22769792606307,Beverages,Coca-Cola,Juices,30,2025-01-06,2026-10-08,14.44,yes,640,no,0.0,0.0,yes,0.0,0.0
NutriMart,69.13241316504167,41.228707992460585,Beverages,Coca-Cola,Tea,62,2024-04-19,2025-12-02,13.05,yes,592,no,0.0,0.0,yes,0.0,0.0
MarketMax,69.21829647291207,41.39252007024952,Dairy Products,Parmalat,Butter,1,2024-09-27,2024-12-19,3.15,yes,83,yes,50.0,1.575,no,50.0,1.575
SuperValue,69.10501766771247,41.26288376155675,Meat Products,Oscar Mayer,Beef,51,2024-09-22,2024-09-29,20.55,yes,7,yes,50.0,10.275,no,50.0,10.275
FoodWorld,69.21913658189035,41.34029865464705,Beverages,Nescafé,Carbonated Drinks,94,2024-04-25,2026-04-10,10.12,no,715,no,0.0,0.0,no,0.0,0.0
FreshFoods,69.28499384141863,41.31801823834445,Sweets,Nestlé,Ice Cream,97,2025-01-17,2025-05-07,7.58,yes,110,yes,23.1,1.7509800000000002,yes,23.1,1.7509800000000002
PrimePick,69.15449170648029,41.37182730682798,Sweets,Milka,Halva,3,2024-06-08,2024-11-09,10.92,yes,154,yes,50.0,5.46,no,50.0,5.46
GoldenCart,69.19818330587049,41.22693444131836,Bakery Products,Yashkino,Biscuits,93,2025-01-19,2025-03-31,4.55,yes,71,yes,29.8,1.3559,yes,29.8,1.3559
SuperValue,69.25309820964445,41.26436319305655,Sweets,Roshen,Halva,81,2024-04-21,2024-09-01,4.84,yes,133,yes,50.0,2.42,no,50.0,2.42
TastyBite,69.35211355240095,41.36427742600577,Dairy Products,Campina,Cream,57,2024-05-04,2024-07-02,9.39,yes,59,yes,50.0,4.695,no,50.0,4.695
TastyBite,69.30863515519134,41.26809331553364,Bakery Products,Yashkino,Buns,24,2024-04-01,2024-09-12,4.16,yes,164,yes,50.0,2.08,no,50.0,2.08
FreshFoods,69.28414491395223,41.331836124580114,Beverages,Lipton,Coffee,69,2024-11-26,2026-06-22,8.59,no,573,yes,21.2,1.82108,no,21.2,1.82108
NutriMart,69.20813558737566,41.31916534789097,Bakery Products,Makfa,Bread,67,2025-01-08,2025-03-06,4.46,no,57,yes,41.2,1.83752,no,41.2,1.83752
TastyBite,69.25816563463714,41.347396051818045,Beverages,Pepsi,Carbonated Drinks,48,2024-04-14,2025-07-13,13.36,yes,455,yes,18.0,2.4048,yes,0.0,0.0
GoldenCart,69.18462004501535,41.279364950054756,Sweets,Milka,Jam,59,2025-01-04,2025-04-23,2.31,yes,109,yes,19.2,0.44352,yes,0.0,0.0
PrimePick,69.29813801769096,41.283330294529456,Meat Products,Hormel,Poultry,33,2024-06-20,2024-07-30,12.86,yes,40,yes,50.0,6.43,no,50.0,6.43
EcoGrocer,69.37433326856585,41.27867010834333,Sweets,Milka,Candies,82,2024-07-23,2024-12-28,8.84,no,158,yes,50.0,4.42,no,50.0,4.42
PrimePick,69.14892081405179,41.35829299550955,Bakery Products,Makfa,Noodles,74,2024-05-10,2024-08-12,3.83,yes,94,yes,50.0,1.915,no,50.0,1.915
GoldenCart,69.39356940108624,41.20560932188912,Beverages,Pepsi,Juices,50,2024-06-12,2025-06-02,6.65,yes,355,no,0.0,0.0,yes,0.0,0.0
EcoGrocer,69.12989363629424,41.27008289941824,Meat Products,Tyson,Lamb,65,2024-05-12,2024-06-23,19.21,yes,42,yes,50.0,9.605,no,50.0,9.605
MegaMarket,69.30578810346023,41.22464842054134,Meat Products,Perdue,Hot Dogs,42,2024-03-27,2024-05-12,11.41,yes,46,yes,50.0,5.705,no,50.0,5.705
PrimePick,69.36082857857103,41.299424936639646,Bakery Products,Ozon,Buns,80,2024-05-19,2024-11-14,7.26,no,179,yes,50.0,3.63,no,50.0,3.63
FreshFoods,69.29883696719727,41.220671586597334,Beverages,Nescafé,Tea,22,2024-04-12,2025-04-30,8.3,no,383,no,0.0,0.0,no,0.0,0.0
NutriMart,69.29856901130422,41.234661062380496,Dairy Products,Parmalat,Yogurt,51,2024-08-23,2024-09-17,4.6,yes,25,yes,50.0,2.3,no,50.0,2.3
GoldenCart,69.17818097077122,41.36988883792169,Bakery Products,Makfa,Bread,80,2024-07-06,2024-10-28,4.33,no,114,yes,50.0,2.165,no,50.0,2.165
TastyBite,69.18755710753348,41.34305836714425,Beverages,Nestlé Pure Life,Mineral Water,3,2025-01-30,2026-04-27,14.34,yes,452,yes,9.7,1.39098,yes,0.0,0.0
FreshFoods,69.27458737959493,41.376481338664995,Dairy Products,Nestlé,Butter,46,2024-06-17,2024-08-28,5.06,yes,72,yes,50.0,2.53,no,50.0,2.53
FreshFoods,69.35417908742009,41.38677667027438,Sweets,Mars,Halva,94,2024-05-25,2025-04-24,2.07,yes,334,yes,18.1,0.37467,yes,0.0,0.0
EcoGrocer,69.23034584336509,41.39746391358451,Meat Products,Perdue,Lamb,18,2024-09-04,2024-10-16,21.18,no,42,yes,50.0,10.59,no,50.0,10.59
MarketMax,69.10200926307205,41.202709480839864,Sweets,Roshen,Ice Cream,97,2024-11-04,2025-11-04,6.42,yes,365,yes,18.0,1.1556,yes,0.0,0.0
SuperValue,69.1819262405391,41.26500539008247,Sweets,Milka,Jam,86,2024-08-09,2025-04-29,9.33,yes,263,no,0.0,0.0,yes,0.0,0.0
GoldenCart,69.14489538702995,41.24209406477003,Sweets,Milka,Candies,65,2024-05-23,2025-01-23,11.58,no,245,yes,50.0,5.79,no,50.0,5.79
FreshFoods,69.1484727086941,41.38844498305704,Meat Products,Tyson,Lamb,1,2024-04-08,2024-04-17,8.12,yes,9,yes,50.0,4.06,no,50.0,4.06
EcoGrocer,69.25741391509588,41.36609487189039,Dairy Products,Danone,Yogurt,83,2024-05-17,2024-07-11,8.95,yes,55,yes,50.0,4.475,no,50.0,4.475
MegaMarket,69.17154478157795,41.31453197682157,Sweets,Ferrero,Jam,82,2024-10-22,2025-04-23,8.82,yes,183,no,0.0,0.0,yes,0.0,0.0
PrimePick,69.25751614983838,41.22267319341147,Beverages,Lipton,Coffee,80,2024-11-25,2025-10-18,7.99,no,327,no,0.0,0.0,no,0.0,0.0
EcoGrocer,69.27093916918486,41.38643109009984,Beverages,Nestlé Pure Life,Tea,20,2024-03-22,2025-01-28,6.13,yes,312,yes,49.2,3.01596,no,49.2,3.01596
SuperValue,69.16146278892843,41.28570914474592,Dairy Products,Amul,Yogurt,23,2024-12-22,2025-01-18,7.9,yes,27,yes,49.1,3.8789,no,49.1,3.8789
FreshFoods,69.35704790727034,41.27435748386781,Dairy Products,Campina,Kefir,80,2024-05-05,2024-05-26,5.02,yes,21,yes,50.0,2.51,no,50.0,2.51
FreshFoods,69.3548413016543,41.229093119554676,Beverages,Pepsi,Carbonated Drinks,92,2024-12-27,2026-10-12,5.83,yes,654,yes,13.5,0.78705,yes,0.0,0.0
FoodWorld,69.32920959944096,41.272086926069136,Beverages,Pepsi,Carbonated Drinks,45,2024-11-19,2026-09-05,5.49,no,655,no,0.0,0.0,no,0.0,0.0
GoldenCart,69.17965780320182,41.27103350813997,Bakery Products,Pioner,Pasta,74,2024-04-04,2024-07-03,2.0,yes,90,yes,50.0,1.0,no,50.0,1.0
FoodWorld,69.39462875420577,41.2583008051823,Bakery Products,Barilla,Biscuits,7,2024-12-25,2025-02-16,6.03,no,53,yes,48.2,2.9064600000000005,no,48.2,2.9064600000000005
FoodWorld,69.24560046564298,41.35690863853548,Bakery Products,Makfa,Biscuits,92,2024-07-08,2024-12-06,5.59,no,151,yes,50.0,2.795,no,50.0,2.795
MegaMarket,69.30237435604104,41.28838132480003,Sweets,Roshen,Halva,28,2024-10-15,2025-04-10,11.55,no,177,no,0.0,0.0,no,0.0,0.0
GoldenCart,69.3789299949958,41.25075025080654,Meat Products,Oscar Mayer,Hot Dogs,71,2024-05-31,2024-06-22,22.93,yes,22,yes,50.0,11.465,no,50.0,11.465
GoldenCart,69.19105185351548,41.329071366647646,Sweets,Roshen,Candies,41,2024-12-28,2025-09-01,4.67,yes,247,yes,21.2,0.99004,yes,21.2,0.99004
FoodWorld,69.28503172990712,41.264093671827915,Bakery Products,Makfa,Biscuits,38,2024-07-23,2024-08-04,5.0,yes,12,yes,50.0,2.5,no,50.0,2.5
PrimePick,69.1587975096806,41.26196756740715,Beverages,Nescafé,Mineral Water,24,2024-11-02,2026-07-24,1.04,yes,629,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.37368803894823,41.27889996260624,Bakery Products,Yashkino,Biscuits,98,2024-12-13,2025-04-26,6.03,yes,134,yes,23.2,1.39896,yes,23.2,1.39896
GoldenCart,69.34788062089973,41.38449427125748,Sweets,Ferrero,Candies,20,2024-04-02,2024-08-20,3.35,yes,140,yes,50.0,1.675,no,50.0,1.675
MegaMarket,69.23075736735018,41.24553551960731,Dairy Products,Parmalat,Butter,71,2024-11-24,2025-02-05,6.15,yes,73,yes,49.2,3.0258000000000003,no,49.2,3.0258000000000003
NutriMart,69.1665412503444,41.20714577312102,Meat Products,Cherkizovo,Poultry,24,2024-07-18,2024-09-03,15.7,no,47,yes,50.0,7.85,no,50.0,7.85
MegaMarket,69.32844688996924,41.24731744639923,Meat Products,Oscar Mayer,Sausage,83,2024-04-29,2024-06-27,16.45,no,59,yes,50.0,8.225,no,50.0,8.225
GoldenCart,69.21756246043172,41.30986518436699,Bakery Products,Makfa,Buns,74,2024-05-05,2024-05-17,6.45,yes,12,yes,50.0,3.225,no,50.0,3.225
SuperValue,69.23881853133545,41.34981119835852,Sweets,Milka,Jam,4,2024-05-05,2025-01-05,3.99,yes,245,yes,50.0,1.995,no,50.0,1.995
TastyBite,69.27342225548134,41.39913175543035,Bakery Products,Barilla,Noodles,54,2024-11-14,2024-12-12,2.47,yes,28,yes,50.0,1.235,no,50.0,1.235
FreshFoods,69.10552532262624,41.3007432063902,Beverages,Coca-Cola,Carbonated Drinks,94,2024-06-04,2025-03-29,3.9,yes,298,yes,23.8,0.9282,yes,23.8,0.9282
FoodWorld,69.21200258665313,41.23550056732342,Bakery Products,Barilla,Wheat Flour,78,2024-05-03,2024-06-08,1.79,yes,36,yes,50.0,0.895,no,50.0,0.895
SuperValue,69.11510815851057,41.308934104048625,Sweets,Mars,Ice Cream,18,2024-09-10,2025-09-05,9.6,no,360,no,0.0,0.0,no,0.0,0.0
EcoGrocer,69.1320999239703,41.337715912684764,Bakery Products,Barilla,Bread,74,2024-06-25,2024-10-20,3.66,yes,117,yes,50.0,1.83,no,50.0,1.83
MegaMarket,69.31104370308852,41.33752756329381,Meat Products,Cherkizovo,Beef,20,2024-08-10,2024-08-28,7.01,yes,18,yes,50.0,3.505,no,50.0,3.505
TastyBite,69.1086933668714,41.20845453774206,Bakery Products,Ozon,Wheat Flour,74,2024-09-02,2024-10-13,2.05,yes,41,yes,50.0,1.025,no,50.0,1.025
SuperValue,69.33489820276762,41.29285320868129,Bakery Products,Ozon,Bread,93,2024-09-29,2024-10-22,6.67,no,23,yes,50.0,3.335,no,50.0,3.335
MegaMarket,69.17601695300546,41.316177655616116,Sweets,Roshen,Cakes,17,2025-01-11,2025-12-21,10.23,no,344,no,0.0,0.0,no,0.0,0.0
EcoGrocer,69.17414020170098,41.349300733048715,Meat Products,Oscar Mayer,Sausage,46,2024-12-25,2025-01-21,15.79,yes,27,yes,49.9,7.87921,no,49.9,7.87921
SuperValue,69.18956469474975,41.3920785948023,Dairy Products,Campina,Butter,20,2024-04-01,2024-05-03,9.92,no,32,yes,50.0,4.96,no,50.0,4.96
MarketMax,69.1252793287687,41.27126942886144,Beverages,Pepsi,Coffee,64,2024-08-08,2025-04-06,3.33,yes,241,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.3564869678908,41.30571181770989,Beverages,Lipton,Coffee,3,2024-10-16,2025-12-03,2.82,no,413,no,0.0,0.0,no,0.0,0.0
TastyBite,69.35304384566392,41.21310375577121,Meat Products,Hormel,Poultry,21,2025-02-05,2025-03-25,5.15,no,48,no,0.0,0.0,no,0.0,0.0
PrimePick,69.1919734525202,41.35052920088413,Dairy Products,Amul,Kefir,52,2024-11-28,2025-02-22,9.31,yes,86,yes,42.6,3.96606,no,42.6,3.96606
GoldenCart,69.1055044003883,41.350213280161306,Sweets,Mars,Cakes,57,2025-01-15,2025-10-10,5.72,yes,268,yes,13.4,0.76648,yes,0.0,0.0
SuperValue,69.17749233840117,41.38636914009157,Dairy Products,Danone,Butter,33,2024-11-10,2025-01-18,2.02,yes,69,yes,50.0,1.01,no,50.0,1.01
MegaMarket,69.30788491395235,41.31386947027721,Sweets,Mars,Chocolate,27,2024-04-01,2025-01-27,7.54,yes,301,yes,50.0,3.77,no,50.0,3.77
MarketMax,69.29753185669625,41.36513989468231,Beverages,Pepsi,Tea,67,2024-04-09,2024-10-19,8.24,no,193,yes,50.0,4.12,no,50.0,4.12
GoldenCart,69.3635398703169,41.318028672723706,Dairy Products,Campina,Milk,44,2024-04-19,2024-07-01,2.68,yes,73,yes,50.0,1.34,no,50.0,1.34
MarketMax,69.2548694505644,41.25670385776948,Beverages,Pepsi,Juices,11,2024-04-12,2025-07-30,6.06,yes,474,no,0.0,0.0,yes,0.0,0.0
PrimePick,69.17380981649002,41.38309991875219,Beverages,Pepsi,Mineral Water,91,2024-06-27,2025-01-18,1.24,yes,205,yes,50.0,0.62,no,50.0,0.62
GoldenCart,69.10883978852222,41.20946358323464,Meat Products,Perdue,Sausage,91,2024-10-24,2024-12-08,10.08,yes,45,yes,50.0,5.04,no,50.0,5.04
FreshFoods,69.27575136569875,41.335238846820914,Bakery Products,Yashkino,Biscuits,21,2024-10-30,2025-01-10,6.87,no,72,yes,50.0,3.435,no,50.0,3.435
MarketMax,69.19147385115808,41.23167877191164,Sweets,Mars,Halva,31,2024-05-28,2025-04-26,2.19,yes,333,no,0.0,0.0,yes,0.0,0.0
PrimePick,69.19753569266338,41.28194133211163,Meat Products,Hormel,Smoked Meat,76,2024-03-31,2024-05-25,6.36,yes,55,yes,50.0,3.18,no,50.0,3.18
FoodWorld,69.28342125030551,41.26468864724721,Dairy Products,Parmalat,Milk,3,2024-07-31,2024-10-27,3.89,no,88,yes,50.0,1.945,no,50.0,1.945
TastyBite,69.34367280711258,41.356251479172904,Meat Products,Cherkizovo,Beef,41,2024-07-24,2024-09-11,24.95,yes,49,yes,50.0,12.475,no,50.0,12.475
SuperValue,69.28781524597079,41.30096826492762,Sweets,Mars,Halva,39,2025-02-13,2026-01-23,11.29,yes,344,no,0.0,0.0,yes,0.0,0.0
NutriMart,69.28298694699276,41.279457242193104,Bakery Products,Barilla,Pasta,60,2025-01-15,2025-05-14,5.8,no,119,yes,14.2,0.8235999999999999,no,0.0,0.0
MarketMax,69.33677653445848,41.260605135279405,Dairy Products,President,Cheese,13,2024-06-03,2024-07-14,5.88,no,41,yes,50.0,2.94,no,50.0,2.94
FoodWorld,69.38340112927702,41.36751165399346,Bakery Products,Makfa,Bread,56,2024-06-20,2024-08-19,6.16,no,60,yes,50.0,3.08,no,50.0,3.08
NutriMart,69.24288451775658,41.39184325046172,Dairy Products,Amul,Cheese,2,2024-04-22,2024-06-08,3.32,yes,47,yes,50.0,1.66,no,50.0,1.66
SuperValue,69.10152357221696,41.28596397299349,Sweets,Nestlé,Halva,22,2024-05-12,2024-09-24,6.11,no,135,yes,50.0,3.055,no,50.0,3.055
MegaMarket,69.1808427988913,41.330066849063215,Meat Products,Tyson,Hot Dogs,11,2024-07-17,2024-08-16,18.69,no,30,yes,50.0,9.345,no,50.0,9.345
NutriMart,69.35908972093075,41.39155604409475,Sweets,Nestlé,Candies,15,2024-04-30,2025-03-13,11.63,no,317,yes,36.4,4.23332,no,36.4,4.23332
TastyBite,69.17675265875707,41.21189598654789,Meat Products,Cherkizovo,Beef,10,2024-12-23,2025-01-24,22.88,yes,32,yes,49.9,11.41712,no,49.9,11.41712
SuperValue,69.12335069800794,41.30749227824875,Meat Products,Cherkizovo,Hot Dogs,95,2024-07-16,2024-08-28,24.66,no,43,yes,50.0,12.33,no,50.0,12.33
GoldenCart,69.2832085566054,41.37126707675331,Bakery Products,Barilla,Wheat Flour,34,2024-12-20,2025-01-07,3.93,yes,18,yes,50.0,1.965,no,50.0,1.965
FreshFoods,69.21730349018686,41.39641706225332,Bakery Products,Pioner,Noodles,11,2024-08-19,2025-01-25,3.82,no,159,yes,50.0,1.91,no,50.0,1.91
FreshFoods,69.28338449235284,41.248460447688906,Beverages,Nescafé,Juices,22,2025-01-20,2026-09-25,8.84,yes,613,yes,9.9,0.87516,yes,0.0,0.0
FoodWorld,69.15233529969503,41.326801263196124,Beverages,Coca-Cola,Juices,6,2025-01-14,2026-07-11,4.21,yes,543,no,0.0,0.0,yes,0.0,0.0
FreshFoods,69.26795337770851,41.227115752340936,Meat Products,Perdue,Beef,64,2024-12-26,2025-02-12,9.96,yes,48,yes,49.0,4.880400000000001,no,49.0,4.880400000000001
TastyBite,69.13274381773275,41.33893145441777,Beverages,Nestlé Pure Life,Mineral Water,100,2024-11-09,2026-06-19,3.54,yes,587,no,0.0,0.0,yes,0.0,0.0
NutriMart,69.2858978174836,41.330771962297426,Meat Products,Cherkizovo,Sausage,50,2024-12-23,2025-01-14,19.41,no,22,yes,50.0,9.705,no,50.0,9.705
MarketMax,69.32570811851105,41.22280889962204,Meat Products,Oscar Mayer,Beef,57,2024-03-24,2024-04-09,16.22,yes,16,yes,50.0,8.11,no,50.0,8.11
SuperValue,69.15624474847934,41.392145343011705,Sweets,Ferrero,Jam,53,2024-08-06,2025-01-07,2.0,no,154,yes,50.0,1.0,no,50.0,1.0
EcoGrocer,69.3644092865047,41.394948312426926,Sweets,Ferrero,Halva,6,2024-10-28,2025-04-06,11.85,yes,160,yes,21.7,2.57145,yes,21.7,2.57145
SuperValue,69.16171953025002,41.20686645008755,Beverages,Nescafé,Coffee,9,2024-10-22,2025-05-12,9.73,yes,202,no,0.0,0.0,yes,0.0,0.0
PrimePick,69.20898023567386,41.31250648660917,Dairy Products,Amul,Butter,93,2024-07-24,2024-09-21,7.29,no,59,yes,50.0,3.645,no,50.0,3.645
SuperValue,69.30313155464125,41.23446657417443,Beverages,Coca-Cola,Carbonated Drinks,28,2024-11-17,2026-07-07,13.52,yes,597,yes,17.7,2.39304,yes,0.0,0.0
EcoGrocer,69.10444942837813,41.20483855936783,Sweets,Roshen,Chocolate,52,2024-09-05,2024-12-15,11.1,yes,101,yes,50.0,5.55,no,50.0,5.55
PrimePick,69.31237545727687,41.363795675979496,Meat Products,Tyson,Hot Dogs,13,2024-10-24,2024-11-20,18.01,no,27,yes,50.0,9.005,no,50.0,9.005
PrimePick,69.13357601303828,41.217606238472,Beverages,Lipton,Mineral Water,61,2024-11-21,2025-07-25,11.81,yes,246,yes,21.2,2.50372,yes,21.2,2.50372
