store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
GoldenCart,-0.09418943724610494,51.50402522790444,Dairy Products,Amul,Cheese,12,2024-05-17,2024-06-11,3.46,yes
GoldenCart,-0.08122344044140922,51.51651485301451,Bakery Products,Barilla,Pasta,82,2024-09-26,2025-01-28,1.57,no
EcoGrocer,-95.35171094052619,29.74117823209562,Bakery Products,Makfa,Bread,7,2024-09-29,2024-12-18,2.25,yes
GoldenCart,-0.09427247360032402,51.49879827730205,Meat Products,Oscar Mayer,Lamb,38,2024-07-29,2024-09-18,13.79,yes
GoldenCart,-0.1429140803304534,51.51526961642177,Sweets,Nestlé,Jam,88,2024-06-14,2024-09-30,11.5,yes
SuperValue,-87.65873372029532,41.881894878399905,Beverages,Nestlé Pure Life,Juices,27,2024-09-10,2026-08-06,8.72,no
PrimePick,-112.04665910043514,33.407475750047915,Meat Products,Oscar Mayer,Sausage,34,2024-04-04,2024-04-18,15.34,yes
FoodWorld,37.625982076128565,55.719781528183255,Meat Products,Cherkizovo,Sausage,85,2025-01-14,2025-01-23,11.45,yes
GoldenCart,-0.17701016979310624,51.54433291015999,Beverages,Lipton,Juices,44,2025-02-13,2025-11-22,3.62,yes
SuperValue,-87.6611839273512,41.874784123238015,Dairy Products,President,Butter,79,2024-11-07,2025-02-04,6.61,yes
MarketMax,2.326558872512411,48.85395720741309,Meat Products,Cherkizovo,Poultry,62,2024-10-10,2024-11-05,5.8,no
EcoGrocer,-95.32971344755374,29.78671729910877,Sweets,Mars,Ice Cream,55,2024-08-03,2025-05-25,7.93,yes
SuperValue,-87.59114047538277,41.920335359773475,Sweets,Ferrero,Halva,97,2024-05-29,2024-11-01,8.63,no
MegaMarket,-74.02507264605697,40.75983251279175,Bakery Products,Ozon,Biscuits,51,2024-06-11,2024-10-13,1.01,yes
SuperValue,-87.67176247295693,41.858228233363874,Bakery Products,Makfa,Biscuits,12,2024-07-22,2024-09-06,5.79,no
GoldenCart,-0.16186701956338295,51.45789447825353,Dairy Products,President,Cottage Cheese,88,2024-10-06,2024-11-16,9.3,yes
FoodWorld,37.64360561733019,55.776422410061016,Dairy Products,President,Yogurt,41,2024-05-26,2024-07-30,8.19,no
MarketMax,2.3556115173456496,48.86629388737816,Meat Products,Perdue,Smoked Meat,95,2025-01-13,2025-01-21,9.43,yes
EcoGrocer,-95.3858149049003,29.7473132566171,Dairy Products,Amul,Cottage Cheese,97,2024-10-08,2024-10-31,7.16,yes
EcoGrocer,-95.38960620813712,29.714824791940476,Dairy Products,Parmalat,Cheese,84,2024-06-19,2024-08-26,3.21,yes
FoodWorld,37.66315127454625,55.709282666061085,Beverages,Pepsi,Carbonated Drinks,51,2024-12-08,2025-09-22,7.51,yes
FreshFoods,-118.2532526450846,34.067786860375456,Dairy Products,Danone,Kefir,17,2025-01-07,2025-03-26,5.07,yes
FoodWorld,37.63431949268706,55.771181723612486,Beverages,Coca-Cola,Juices,55,2024-07-29,2025-05-23,9.45,no
FoodWorld,37.64540035308715,55.75600615858795,Meat Products,Cherkizovo,Poultry,15,2024-06-18,2024-07-22,15.63,yes
FreshFoods,-118.25998843102738,34.01723872201365,Sweets,Milka,Candies,66,2025-01-27,2025-12-15,6.35,yes
MegaMarket,-74.00703785882871,40.67495514456324,Meat Products,Tyson,Hot Dogs,88,2024-09-24,2024-10-17,13.51,yes
MegaMarket,-74.03812718196717,40.717074849792745,Meat Products,Perdue,Beef,58,2024-09-01,2024-09-27,17.72,yes
GoldenCart,-0.12467314649024583,51.5305904313241,Beverages,Pepsi,Carbonated Drinks,11,2024-12-17,2025-09-19,2.76,yes
FoodWorld,37.59476962334617,55.74891005465144,Beverages,Nescafé,Carbonated Drinks,94,2024-12-12,2026-09-22,1.57,yes
MegaMarket,-73.95831566673233,40.67747504472238,Dairy Products,President,Cottage Cheese,93,2024-04-28,2024-06-24,9.42,no
MarketMax,2.320593035196035,48.84667395880102,Meat Products,Tyson,Sausage,15,2024-06-25,2024-08-07,10.22,yes
TastyBite,139.6796723465828,35.68011576279271,Dairy Products,Parmalat,Cottage Cheese,61,2024-07-07,2024-09-14,4.2,yes
SuperValue,-87.61265603594353,41.85578538110075,Sweets,Nestlé,Candies,87,2024-08-11,2025-03-28,2.05,yes
MarketMax,2.329676865997205,48.87232127873433,Beverages,Nescafé,Juices,13,2024-07-10,2025-08-24,1.25,yes
FreshFoods,-118.22088360296486,34.063338627892605,Sweets,Nestlé,Halva,54,2025-02-07,2025-10-23,7.41,yes
TastyBite,139.63435959778997,35.62745672246736,Meat Products,Perdue,Lamb,60,2024-11-29,2024-12-19,15.64,yes
MarketMax,2.3054266509985166,48.832169259675545,Sweets,Mars,Jam,63,2024-12-31,2025-09-23,2.83,no
TastyBite,139.6294823042563,35.66311914551261,Meat Products,Perdue,Smoked Meat,60,2024-04-03,2024-04-19,17.5,yes
GoldenCart,-0.13626070051504235,51.513889243679884,Dairy Products,Parmalat,Cottage Cheese,96,2024-11-25,2025-01-08,5.0,yes
MarketMax,2.3871668190803335,48.867312174288045,Dairy Products,President,Yogurt,28,2024-05-14,2024-08-09,4.31,no
MarketMax,2.337402462040842,48.8616070355896,Bakery Products,Pioner,Noodles,36,2024-08-29,2024-12-06,5.41,yes
GoldenCart,-0.12454916014658408,51.5076304669735,Bakery Products,Pioner,Biscuits,97,2024-11-11,2025-01-30,6.78,yes
SuperValue,-87.67946626202117,41.86810543600948,Meat Products,Perdue,Smoked Meat,23,2024-05-08,2024-06-08,16.6,yes
MarketMax,2.3658416875042327,48.84762938040262,Sweets,Ferrero,Candies,79,2025-01-30,2026-01-12,11.99,yes
MarketMax,2.3347020310355813,48.901148901932565,Bakery Products,Makfa,Noodles,81,2024-11-15,2024-12-15,7.66,yes
NutriMart,-99.11778839551408,19.470951248048156,Sweets,Roshen,Candies,21,2024-11-08,2025-08-13,9.23,yes
FoodWorld,37.65943856846078,55.79951408873259,Meat Products,Oscar Mayer,Poultry,9,2024-04-03,2024-04-23,16.55,yes
NutriMart,-99.15901163510922,19.42696531960198,Bakery Products,Pioner,Noodles,83,2024-05-14,2024-10-22,6.87,no
SuperValue,-87.60759537367636,41.8525863453971,Dairy Products,Nestlé,Cream,5,2024-10-13,2025-01-01,9.96,no
FreshFoods,-118.19794251835046,34.080504273200845,Sweets,Mars,Jam,100,2025-01-23,2026-01-21,9.15,yes
MegaMarket,-74.01616032634057,40.69209630712544,Dairy Products,Parmalat,Cheese,92,2024-12-05,2025-02-13,5.43,yes
SuperValue,-87.60400595748334,41.912807038300116,Sweets,Mars,Jam,22,2024-09-22,2025-07-20,8.57,yes
EcoGrocer,-95.39879150158129,29.789955309923435,Dairy Products,Parmalat,Cream,89,2024-04-25,2024-07-06,9.19,yes
EcoGrocer,-95.38555570978575,29.78609805775583,Beverages,Nestlé Pure Life,Tea,90,2024-07-29,2025-11-02,9.32,no
SuperValue,-87.67720595130547,41.880277929348075,Meat Products,Cherkizovo,Poultry,92,2024-08-15,2024-09-10,23.9,yes
PrimePick,-112.08001376468444,33.44592848424992,Meat Products,Oscar Mayer,Smoked Meat,89,2024-05-23,2024-06-08,17.15,no
PrimePick,-112.12119952952048,33.4620762330144,Bakery Products,Yashkino,Bread,19,2025-01-12,2025-01-22,2.82,no
TastyBite,139.66214599913656,35.66678446323646,Bakery Products,Ozon,Buns,20,2025-01-13,2025-05-28,3.2,yes
FoodWorld,37.65437822600397,55.77063765033567,Beverages,Pepsi,Tea,49,2024-03-26,2024-11-27,5.79,yes
EcoGrocer,-95.35893587646333,29.725408852093157,Dairy Products,Campina,Yogurt,46,2024-11-29,2025-02-09,6.56,yes
MegaMarket,-73.97142540653132,40.74679771358539,Sweets,Ferrero,Jam,26,2024-09-21,2025-01-05,5.98,yes
GoldenCart,-0.1506526439120736,51.50814165021419,Sweets,Roshen,Chocolate,8,2024-11-02,2025-10-25,4.48,yes
SuperValue,-87.6147192784298,41.89706990383888,Bakery Products,Makfa,Buns,92,2024-11-07,2024-12-29,1.28,yes
TastyBite,139.67461104495376,35.65394765572798,Dairy Products,Danone,Cottage Cheese,39,2024-04-19,2024-05-29,3.82,yes
NutriMart,-99.17337297660043,19.430328230405056,Dairy Products,Parmalat,Butter,82,2024-04-25,2024-06-03,5.83,yes
FoodWorld,37.62153688336415,55.725539624187256,Bakery Products,Yashkino,Biscuits,39,2025-01-04,2025-01-13,5.07,no
FreshFoods,-118.24943581846253,34.07419814534673,Bakery Products,Yashkino,Buns,79,2024-11-07,2024-11-14,2.76,yes
PrimePick,-112.1063468123908,33.4476605139547,Sweets,Nestlé,Halva,37,2025-02-12,2025-10-13,4.64,yes
GoldenCart,-0.12167356824944743,51.484928834847985,Meat Products,Perdue,Beef,97,2024-06-20,2024-07-28,5.13,no
TastyBite,139.61661308732835,35.673250632905805,Dairy Products,President,Cream,39,2024-05-06,2024-07-15,4.74,yes
SuperValue,-87.66892882971551,41.84745955046028,Bakery Products,Makfa,Bread,65,2024-08-22,2024-11-18,6.36,yes
PrimePick,-112.10297080736532,33.491155149759,Bakery Products,Ozon,Pasta,25,2024-10-07,2024-11-26,6.97,yes
SuperValue,-87.62815337029312,41.86066812613957,Beverages,Nescafé,Tea,100,2024-08-03,2025-09-21,14.06,yes
PrimePick,-112.09337676121763,33.43547911308481,Meat Products,Hormel,Sausage,40,2024-10-22,2024-12-04,12.87,yes
MarketMax,2.3430787774694055,48.812130742532524,Bakery Products,Pioner,Bread,3,2024-06-30,2024-08-29,5.63,yes
GoldenCart,-0.13505016535004977,51.45976789980668,Beverages,Nestlé Pure Life,Coffee,72,2024-06-29,2025-08-03,9.65,yes
PrimePick,-112.09968621847003,33.40908345760884,Meat Products,Perdue,Smoked Meat,76,2024-11-14,2024-11-23,20.62,yes
FoodWorld,37.66599291976594,55.730784612524616,Sweets,Nestlé,Chocolate,13,2024-04-16,2025-01-06,4.76,yes
PrimePick,-112.11057152661618,33.409503079074504,Dairy Products,Parmalat,Butter,94,2024-10-16,2024-11-18,8.99,yes
NutriMart,-99.17439948414098,19.40259943074721,Bakery Products,Ozon,Noodles,70,2024-07-30,2024-12-26,4.72,yes
MegaMarket,-73.97900941193997,40.6768467567534,Meat Products,Hormel,Sausage,96,2024-07-06,2024-07-24,11.43,yes
GoldenCart,-0.11003311977726321,51.49070120980664,Meat Products,Hormel,Hot Dogs,96,2024-03-30,2024-04-14,7.38,yes
MarketMax,2.382009699988388,48.88720648105022,Sweets,Mars,Halva,48,2024-03-27,2025-02-03,11.96,no
GoldenCart,-0.12859905295174834,51.53641375035853,Sweets,Milka,Jam,9,2024-04-26,2024-09-10,11.74,no
TastyBite,139.65165003614894,35.64202239180698,Dairy Products,Amul,Cheese,79,2025-02-14,2025-03-24,8.02,no
MarketMax,2.3487715165818397,48.88837557682758,Bakery Products,Ozon,Wheat Flour,24,2025-02-13,2025-07-17,3.38,yes
MarketMax,2.342346606843723,48.895539698056496,Meat Products,Tyson,Hot Dogs,50,2024-03-28,2024-04-04,9.5,yes
PrimePick,-112.06556235182693,33.48395746318615,Meat Products,Cherkizovo,Sausage,84,2024-06-29,2024-08-24,21.43,no
NutriMart,-99.10590079989115,19.397860478249825,Bakery Products,Ozon,Pasta,13,2024-04-01,2024-08-22,5.21,no
SuperValue,-87.58433394050206,41.88210762509445,Meat Products,Hormel,Lamb,85,2024-07-03,2024-07-22,11.06,yes
PrimePick,-112.03201217390803,33.421697885012854,Meat Products,Tyson,Lamb,57,2024-05-21,2024-07-20,23.96,yes
EcoGrocer,-95.3751187612902,29.748441656501008,Beverages,Pepsi,Carbonated Drinks,99,2024-09-29,2025-08-02,2.3,yes
NutriMart,-99.17102962474013,19.455051834020388,Bakery Products,Barilla,Biscuits,95,2025-01-22,2025-04-30,6.25,yes
EcoGrocer,-95.41072090219275,29.731432746125126,Sweets,Milka,Ice Cream,33,2024-12-04,2025-04-30,11.45,yes
MarketMax,2.342230834795213,48.886941167315854,Dairy Products,Parmalat,Kefir,40,2024-04-21,2024-06-29,9.57,yes
EcoGrocer,-95.41135485283552,29.810370656410765,Beverages,Lipton,Mineral Water,36,2025-02-13,2026-07-09,1.64,no
SuperValue,-87.66700516970856,41.884557924849744,Bakery Products,Makfa,Buns,61,2024-04-07,2024-04-29,5.17,yes
PrimePick,-112.08251236296948,33.435570403910845,Bakery Products,Pioner,Pasta,23,2024-12-09,2025-01-23,6.19,no
SuperValue,-87.58730455103115,41.86460680100849,Bakery Products,Barilla,Biscuits,27,2024-08-22,2024-12-10,5.38,no
PrimePick,-112.12115218187625,33.46059135695776,Dairy Products,Parmalat,Milk,61,2024-04-05,2024-05-07,9.31,yes
MarketMax,2.374452271715704,48.88285022947677,Bakery Products,Makfa,Wheat Flour,2,2024-09-13,2024-11-16,1.64,no
FreshFoods,-118.24725666802573,34.09907304010666,Beverages,Nescafé,Tea,18,2025-01-21,2025-07-20,5.36,yes
PrimePick,-112.0583625727743,33.411219861116166,Meat Products,Cherkizovo,Smoked Meat,92,2024-05-07,2024-06-13,14.86,no
NutriMart,-99.16126888705885,19.402228709648426,Bakery Products,Makfa,Pasta,85,2024-04-30,2024-05-31,6.02,yes
NutriMart,-99.16057765964071,19.393122820986644,Bakery Products,Ozon,Bread,91,2024-11-10,2025-05-07,5.14,yes
PrimePick,-112.11082929029469,33.474389361777554,Beverages,Nestlé Pure Life,Carbonated Drinks,75,2024-04-05,2025-10-31,9.85,no
SuperValue,-87.61633693494639,41.82953217306059,Bakery Products,Makfa,Biscuits,42,2024-03-24,2024-08-24,4.37,no
EcoGrocer,-95.3381010511318,29.773271292136258,Sweets,Nestlé,Ice Cream,28,2024-11-06,2025-06-18,7.46,yes
PrimePick,-112.07255090906926,33.46394605049529,Meat Products,Hormel,Lamb,33,2024-09-09,2024-11-06,22.44,no
FoodWorld,37.63410126850025,55.77212480703034,Meat Products,Cherkizovo,Poultry,9,2024-09-22,2024-10-26,17.85,no
SuperValue,-87.58229121155037,41.837558352049534,Dairy Products,Nestlé,Cottage Cheese,92,2024-08-17,2024-09-16,8.99,yes
MarketMax,2.3961548627160245,48.86192985402965,Sweets,Ferrero,Ice Cream,66,2024-06-26,2024-12-05,10.4,yes
MegaMarket,-73.98154042014932,40.68266771206067,Sweets,Roshen,Candies,73,2024-12-15,2025-12-08,2.47,yes
TastyBite,139.69501634998707,35.64924235450454,Sweets,Ferrero,Cakes,21,2024-05-09,2024-10-30,8.35,no
EcoGrocer,-95.34468958186203,29.79472387927968,Bakery Products,Yashkino,Noodles,55,2024-06-30,2024-09-16,1.34,no
MarketMax,2.392295661969295,48.83624964314533,Beverages,Lipton,Tea,42,2024-05-27,2025-09-26,1.0,yes
TastyBite,139.62117547996866,35.69301201704711,Sweets,Roshen,Chocolate,8,2024-10-15,2025-03-25,3.44,no
EcoGrocer,-95.40385569892668,29.7495238270598,Beverages,Lipton,Coffee,25,2024-07-24,2026-01-13,1.99,no
PrimePick,-112.08385594680647,33.412444033656,Sweets,Ferrero,Candies,57,2024-05-30,2025-01-16,9.61,yes
FreshFoods,-118.2412759043525,34.054262028133245,Sweets,Nestlé,Candies,85,2024-10-29,2025-06-28,10.22,yes
NutriMart,-99.17615972669108,19.4280367430163,Meat Products,Hormel,Beef,49,2024-07-27,2024-08-10,17.54,yes
SuperValue,-87.61065630769617,41.915724232254746,Beverages,Nestlé Pure Life,Carbonated Drinks,67,2024-05-10,2025-02-04,14.97,yes
NutriMart,-99.159070740511,19.469108506806606,Beverages,Lipton,Tea,8,2025-02-08,2025-11-22,13.11,yes
PrimePick,-112.05997345761372,33.48887313574826,Meat Products,Perdue,Smoked Meat,33,2024-09-17,2024-09-29,5.26,no
FoodWorld,37.616797608260356,55.730074421919724,Sweets,Nestlé,Jam,35,2024-05-11,2025-04-15,7.61,no
MarketMax,2.389239346192213,48.86726278332395,Beverages,Coca-Cola,Coffee,14,2025-01-15,2025-10-22,9.06,yes
EcoGrocer,-95.3525390605887,29.74647008276889,Sweets,Nestlé,Ice Cream,92,2024-04-08,2024-12-31,8.47,yes
FoodWorld,37.619576539085266,55.76313449225382,Beverages,Lipton,Mineral Water,28,2025-01-03,2026-01-03,1.34,no
FreshFoods,-118.25248560855844,34.031427684379125,Dairy Products,Campina,Cheese,33,2024-09-18,2024-11-15,4.82,no
PrimePick,-112.11922008871696,33.44300069893577,Beverages,Nestlé Pure Life,Carbonated Drinks,27,2024-12-29,2026-05-22,11.37,no
SuperValue,-87.5941353640371,41.91257198458004,Meat Products,Hormel,Hot Dogs,69,2024-07-13,2024-08-09,21.57,yes
FreshFoods,-118.2624075655,34.06614517377471,Beverages,Pepsi,Tea,26,2024-08-01,2026-06-09,5.91,no
GoldenCart,-0.08186916650493205,51.532877084636105,Meat Products,Tyson,Beef,25,2025-01-10,2025-02-05,23.18,no
TastyBite,139.6562921261208,35.65582036934254,Bakery Products,Pioner,Noodles,90,2024-04-26,2024-06-22,1.65,no
MarketMax,2.316776544400966,48.89182088100267,Meat Products,Cherkizovo,Poultry,51,2024-05-26,2024-06-26,7.07,no
PrimePick,-112.0269254726453,33.45974200287618,Meat Products,Oscar Mayer,Sausage,6,2024-07-22,2024-09-02,8.1,no
MegaMarket,-73.97267520352075,40.712249292737596,Bakery Products,Makfa,Pasta,57,2025-02-13,2025-04-16,2.02,yes
MegaMarket,-74.00767267111098,40.74855313434915,Beverages,Lipton,Coffee,71,2025-01-03,2026-01-14,6.77,no
NutriMart,-99.12565431356981,19.422561683472438,Beverages,Nestlé Pure Life,Juices,34,2024-10-25,2026-05-07,6.1,no
EcoGrocer,-95.38409258281213,29.74241547230808,Bakery Products,Ozon,Buns,32,2024-12-19,2025-05-23,1.9,no
TastyBite,139.65383599139562,35.6970353917865,Dairy Products,Amul,Yogurt,93,2024-09-13,2024-12-06,8.57,yes
PrimePick,-112.11867985446733,33.45582591532813,Sweets,Nestlé,Ice Cream,76,2024-10-28,2025-02-28,11.53,yes
TastyBite,139.66532775703186,35.67104682720825,Meat Products,Perdue,Smoked Meat,19,2024-04-20,2024-06-09,12.09,no
PrimePick,-112.0292648872908,33.455375362637646,Dairy Products,Campina,Cottage Cheese,63,2024-10-25,2024-11-25,9.89,yes
FoodWorld,37.63702059732278,55.73678252753794,Meat Products,Hormel,Lamb,73,2024-12-04,2025-01-06,7.88,yes
NutriMart,-99.1825224658289,19.414045859270345,Sweets,Mars,Jam,97,2024-09-18,2025-02-16,9.75,yes
FreshFoods,-118.22066196573883,34.05517719792553,Bakery Products,Makfa,Noodles,100,2024-06-18,2024-08-10,1.21,no
FreshFoods,-118.28428385718901,34.035379011262286,Beverages,Nescafé,Tea,53,2024-09-30,2026-07-27,2.94,yes
FreshFoods,-118.27595890494342,34.03331953836319,Beverages,Nestlé Pure Life,Tea,12,2024-06-21,2025-09-10,6.62,yes
FreshFoods,-118.2185184613183,34.036172017058526,Sweets,Milka,Chocolate,78,2024-04-19,2024-08-17,8.83,yes
MegaMarket,-74.00308790331142,40.759159975624925,Dairy Products,Parmalat,Cheese,40,2024-04-02,2024-06-27,6.51,no
SuperValue,-87.61771276030377,41.8469482095573,Bakery Products,Yashkino,Pasta,45,2024-05-07,2024-06-22,5.2,yes
FoodWorld,37.65526719444691,55.7764367566034,Bakery Products,Yashkino,Pasta,57,2024-04-03,2024-09-16,1.27,yes
FreshFoods,-118.26253346517754,34.08292048346269,Meat Products,Tyson,Poultry,88,2024-06-19,2024-08-02,15.37,no
FoodWorld,37.5828252620558,55.72511596964859,Sweets,Milka,Ice Cream,85,2024-12-24,2025-10-09,9.84,no
TastyBite,139.62492221709317,35.6327463582712,Bakery Products,Makfa,Biscuits,25,2024-10-11,2024-10-28,3.51,no
FoodWorld,37.65826680630718,55.78689073627263,Sweets,Mars,Halva,12,2024-08-30,2025-08-24,7.63,no
TastyBite,139.65493811207054,35.66561849154005,Bakery Products,Ozon,Bread,18,2024-11-03,2024-12-30,3.05,yes
MarketMax,2.310438888897348,48.85011388244112,Dairy Products,President,Milk,42,2024-12-31,2025-03-16,6.88,yes
PrimePick,-112.05410983462995,33.47548427360956,Sweets,Mars,Candies,12,2024-08-23,2025-02-17,8.41,no
TastyBite,139.69697681999722,35.62899631022156,Beverages,Pepsi,Juices,69,2024-04-14,2025-12-29,11.34,yes
SuperValue,-87.61168666127683,41.87897455836745,Dairy Products,Danone,Milk,59,2024-06-22,2024-08-03,7.7,yes
EcoGrocer,-95.36268546693293,29.75992752084042,Sweets,Mars,Chocolate,49,2024-07-02,2024-11-28,11.24,yes
EcoGrocer,-95.32827550121597,29.776359419171243,Meat Products,Oscar Mayer,Sausage,30,2024-09-25,2024-11-24,13.04,yes
NutriMart,-99.11634671944218,19.40721731629205,Beverages,Nescafé,Juices,27,2025-02-16,2026-05-21,6.73,yes
MarketMax,2.3864634245016245,48.84431317621923,Bakery Products,Pioner,Bread,77,2024-03-24,2024-09-07,5.85,yes
FoodWorld,37.63624993724151,55.71868882468862,Dairy Products,Campina,Milk,15,2024-06-08,2024-08-23,2.53,yes
SuperValue,-87.65415008365265,41.92245031245656,Beverages,Nestlé Pure Life,Coffee,37,2024-08-11,2025-11-01,2.52,yes
EcoGrocer,-95.36432500131245,29.805420907436687,Beverages,Pepsi,Carbonated Drinks,67,2024-04-06,2026-01-26,7.7,yes
MegaMarket,-74.03755216717451,40.746109473386454,Dairy Products,Danone,Cheese,79,2024-09-24,2024-12-03,7.91,yes
MegaMarket,-74.00563807108493,40.72908767619551,Bakery Products,Makfa,Buns,41,2024-04-10,2024-09-09,1.1,yes
PrimePick,-112.08898827825335,33.49058397749627,Bakery Products,Barilla,Biscuits,49,2024-06-05,2024-08-25,4.54,yes
EcoGrocer,-95.34768189169849,29.743988862909386,Dairy Products,President,Milk,32,2025-01-21,2025-04-12,4.3,yes
TastyBite,139.60597131274295,35.722617653797236,Dairy Products,President,Cottage Cheese,69,2024-03-27,2024-05-01,7.79,yes
MegaMarket,-74.04562074020184,40.677148647670094,Bakery Products,Barilla,Biscuits,1,2025-01-01,2025-01-22,6.7,no
FreshFoods,-118.2174823749868,34.08790030124822,Dairy Products,Amul,Cottage Cheese,10,2024-03-29,2024-06-11,9.5,yes
PrimePick,-112.08532328625793,33.466960998600754,Bakery Products,Pioner,Noodles,33,2024-09-11,2025-02-27,4.18,no
SuperValue,-87.59185556887378,41.87352231972252,Bakery Products,Makfa,Bread,82,2024-06-16,2024-09-30,7.99,no
GoldenCart,-0.13462634129714185,51.53140055752764,Meat Products,Oscar Mayer,Beef,59,2024-10-15,2024-12-06,22.6,no
MarketMax,2.3648499908811904,48.819102422064645,Bakery Products,Pioner,Biscuits,54,2024-11-09,2025-03-11,4.11,yes
GoldenCart,-0.11126265748226415,51.49118013322205,Bakery Products,Yashkino,Pasta,32,2024-07-08,2024-09-01,4.98,no
NutriMart,-99.13686240698978,19.418941490522293,Beverages,Nestlé Pure Life,Juices,28,2024-10-06,2025-08-26,7.58,yes
FoodWorld,37.650588789507545,55.73583202744177,Sweets,Nestlé,Chocolate,26,2024-07-08,2025-03-27,7.52,yes
MarketMax,2.3453783819051943,48.90031219762974,Beverages,Coca-Cola,Carbonated Drinks,50,2025-01-03,2025-12-25,4.83,no
NutriMart,-99.11907618589261,19.459524003031742,Sweets,Ferrero,Candies,53,2024-08-28,2025-07-23,4.46,no
