product_direction,product_category,product_brand,product_name,product_price,production_date,expire_date,period_of_duration,brand_availability,discount_percentage,price_after_discount,store_name,location_long,location_lat,product_group,sales_volume,date_of_manufacture,date_of_expiry,status,duration_of_expiry,discount,discount_price,last_status,ultra_discount_percentage,ultra_discount
,,Parmalat,Milk,2.88,,,,,,,SuperValue,-87.62857162,41.84935919,Dairy Products,59.0,22/05/2024,14/07/2024,yes,,,,,,
,,Parmalat,Cottage Cheese,4.25,,,,,,,EcoGrocer,-95.37996797,29.80462968,Dairy Products,44.0,27/08/2024,07/11/2024,no,,,,,,
,,Nestl̩,Chocolate,5.69,,,,,,,MegaMarket,-73.97259036,40.70121727,Sweets,21.0,08/08/2024,29/01/2025,yes,,,,,,
,,Cherkizovo,Poultry,21.97,,,,,,,EcoGrocer,-95.40536011,29.73256232,Meat Products,46.0,19/06/2024,10/07/2024,yes,,,,,,
,,Pepsi,Mineral Water,9.47,,,,,,,TastyBite,139.6142299,35.71836226,Beverages,36.0,29/03/2024,15/02/2025,yes,,,,,,
,,President,Kefir,8.63,,,,,,,NutriMart,-99.13893781,19.44260942,Dairy Products,21.0,20/01/2025,20/02/2025,yes,,,,,,
,,Barilla,Bread,2.23,,,,,,,FreshFoods,-118.2395426,34.04292709,Bakery Products,88.0,20/07/2024,25/12/2024,yes,,,,,,
,,President,Yogurt,9.77,,,,,,,NutriMart,-99.09735621,19.40359161,Dairy Products,17.0,16/09/2024,04/10/2024,yes,,,,,,
,,Cherkizovo,Poultry,5.9,,,,,,,EcoGrocer,-95.36978883,29.76903694,Meat Products,1.0,21/06/2024,07/07/2024,yes,,,,,,
,,Makfa,Bread,5.23,,,,,,,NutriMart,-99.12555458,19.38747489,Bakery Products,80.0,12/07/2024,21/11/2024,yes,,,,,,
,,Yashkino,Buns,3.64,,,,,,,MegaMarket,-73.99138724,40.66300617,Bakery Products,44.0,25/10/2024,26/11/2024,yes,,,,,,
,,Perdue,Beef,24.4,,,,,,,GoldenCart,-0.106005838,51.49505729,Meat Products,66.0,23/09/2024,22/10/2024,yes,,,,,,
,,Makfa,Wheat Flour,1.96,,,,,,,FoodWorld,37.62946491,55.76373671,Bakery Products,37.0,11/09/2024,12/11/2024,yes,,,,,,
,,Mars,Cakes,6.41,,,,,,,MarketMax,2.349072308,48.87168896,Sweets,43.0,27/09/2024,23/05/2025,yes,,,,,,
,,Amul,Kefir,7.42,,,,,,,EcoGrocer,-95.34156287,29.75479379,Dairy Products,97.0,15/09/2024,24/10/2024,yes,,,,,,
,,Lipton,Tea,1.82,,,,,,,FreshFoods,-118.226692,34.09419967,Beverages,92.0,24/10/2024,05/04/2026,yes,,,,,,
,,Danone,Milk,2.69,,,,,,,FoodWorld,37.64326658,55.77061026,Dairy Products,74.0,08/06/2024,31/08/2024,no,,,,,,
,,Campina,Cottage Cheese,3.97,,,,,,,GoldenCart,-0.172305594,51.50507901,Dairy Products,8.0,06/06/2024,06/07/2024,yes,,,,,,
,,Coca-Cola,Tea,3.86,,,,,,,MarketMax,2.356909447,48.85444604,Beverages,81.0,18/11/2024,28/07/2026,yes,,,,,,
,,Milka,Halva,5.79,,,,,,,SuperValue,-87.63117056,41.84794225,Sweets,20.0,24/04/2024,01/10/2024,yes,,,,,,
,,Pioner,Wheat Flour,5.24,,,,,,,PrimePick,-112.0872366,33.46311215,Bakery Products,11.0,12/08/2024,26/09/2024,yes,,,,,,
,,Nestl̩ Pure Life,Carbonated Drinks,13.23,,,,,,,MegaMarket,-73.98135423,40.6656918,Beverages,73.0,19/12/2024,16/11/2025,no,,,,,,
,,Cherkizovo,Smoked Meat,12.6,,,,,,,FreshFoods,-118.2677347,34.02291791,Meat Products,81.0,01/12/2024,01/01/2025,yes,,,,,,
,,Tyson,Sausage,21.03,,,,,,,FoodWorld,37.62083726,55.78129657,Meat Products,85.0,27/12/2024,15/01/2025,yes,,,,,,
,,Oscar Mayer,Hot Dogs,6.97,,,,,,,GoldenCart,-0.089561535,51.51441247,Meat Products,18.0,09/04/2024,22/04/2024,yes,,,,,,
,,Pioner,Biscuits,4.12,,,,,,,MegaMarket,-73.97561715,40.74425251,Bakery Products,38.0,21/06/2024,16/10/2024,no,,,,,,
,,Pioner,Pasta,2.54,,,,,,,EcoGrocer,-95.38291998,29.79755045,Bakery Products,36.0,27/08/2024,30/11/2024,no,,,,,,
,,Nestl̩ Pure Life,Tea,4.64,,,,,,,EcoGrocer,-95.33635773,29.75930089,Beverages,79.0,14/11/2024,07/07/2026,yes,,,,,,
,,Cherkizovo,Poultry,7.41,,,,,,,PrimePick,-112.1080257,33.45726806,Meat Products,91.0,23/09/2024,22/11/2024,yes,,,,,,
,,Ferrero,Halva,7.34,,,,,,,SuperValue,-87.58394261,41.85959014,Sweets,54.0,02/09/2024,15/06/2025,yes,,,,,,
,,Pepsi,Tea,9.36,,,,,,,FreshFoods,-118.2264832,34.01649945,Beverages,54.0,26/11/2024,24/11/2025,yes,,,,,,
,,Ferrero,Cakes,2.73,,,,,,,GoldenCart,-0.116411105,51.52761534,Sweets,88.0,03/08/2024,10/01/2025,yes,,,,,,
,,Tyson,Lamb,22.86,,,,,,,PrimePick,-112.0457419,33.44210862,Meat Products,19.0,27/06/2024,22/07/2024,yes,,,,,,
,,Nescaf̩,Tea,13.1,,,,,,,MegaMarket,-74.02151111,40.69148745,Beverages,18.0,26/09/2024,22/07/2025,yes,,,,,,
,,Roshen,Candies,7.56,,,,,,,MegaMarket,-74.03563882,40.70869555,Sweets,12.0,15/08/2024,02/07/2025,no,,,,,,
,,Barilla,Noodles,1.45,,,,,,,SuperValue,-87.66049321,41.90551713,Bakery Products,90.0,04/08/2024,31/10/2024,no,,,,,,
,,President,Yogurt,7.37,,,,,,,FoodWorld,37.64028439,55.7458201,Dairy Products,53.0,04/02/2025,18/03/2025,no,,,,,,
,,Danone,Butter,9.13,,,,,,,TastyBite,139.6007344,35.66883385,Dairy Products,20.0,01/04/2024,21/04/2024,no,,,,,,
,,Pioner,Bread,2.43,,,,,,,TastyBite,139.6921106,35.65541779,Bakery Products,99.0,22/12/2024,19/02/2025,no,,,,,,
,,Coca-Cola,Coffee,7.98,,,,,,,MarketMax,2.369769509,48.89151153,Beverages,22.0,20/12/2024,07/08/2026,no,,,,,,
,,Hormel,Hot Dogs,7.66,,,,,,,FreshFoods,-118.2555809,34.07193119,Meat Products,37.0,27/10/2024,11/12/2024,yes,,,,,,
,,Nestl̩,Butter,6.97,,,,,,,GoldenCart,-0.149806826,51.54912269,Dairy Products,25.0,01/06/2024,18/07/2024,no,,,,,,
,,Tyson,Smoked Meat,22.98,,,,,,,FreshFoods,-118.2006472,34.09300968,Meat Products,1.0,27/04/2024,10/05/2024,yes,,,,,,
,,Mars,Halva,9.34,,,,,,,FreshFoods,-118.2149917,34.04971934,Sweets,7.0,07/07/2024,30/06/2025,yes,,,,,,
,,Parmalat,Milk,4.79,,,,,,,MegaMarket,-73.99219426,40.69138413,Dairy Products,35.0,20/07/2024,11/08/2024,yes,,,,,,
,,Oscar Mayer,Hot Dogs,15.3,,,,,,,TastyBite,139.6690104,35.66019305,Meat Products,82.0,10/05/2024,03/06/2024,yes,,,,,,
,,Danone,Milk,2.82,,,,,,,PrimePick,-112.0887736,33.44420815,Dairy Products,80.0,09/02/2025,24/02/2025,yes,,,,,,
,,Lipton,Coffee,14.47,,,,,,,GoldenCart,-0.133062132,51.49554332,Beverages,34.0,06/04/2024,04/01/2025,yes,,,,,,
,,President,Cottage Cheese,5.87,,,,,,,SuperValue,-87.60076902,41.91695773,Dairy Products,68.0,30/12/2024,08/02/2025,yes,,,,,,
,,Lipton,Coffee,8.96,,,,,,,FreshFoods,-118.2421043,34.01287031,Beverages,55.0,15/05/2024,06/02/2025,yes,,,,,,
,,Ferrero,Jam,2.66,,,,,,,MarketMax,2.360114248,48.85045407,Sweets,26.0,08/06/2024,05/04/2025,no,,,,,,
,,Ferrero,Cakes,8.44,,,,,,,GoldenCart,-0.144516054,51.54388375,Sweets,25.0,27/07/2024,25/04/2025,yes,,,,,,
,,Yashkino,Bread,7.91,,,,,,,GoldenCart,-0.133826836,51.4995982,Bakery Products,32.0,21/09/2024,28/11/2024,yes,,,,,,
,,Oscar Mayer,Sausage,14.36,,,,,,,NutriMart,-99.13228201,19.45964637,Meat Products,52.0,30/05/2024,12/06/2024,no,,,,,,
,,Cherkizovo,Poultry,14.7,,,,,,,FoodWorld,37.57163144,55.73931511,Meat Products,55.0,24/10/2024,05/12/2024,no,,,,,,
,,Danone,Butter,3.26,,,,,,,MegaMarket,-73.97836322,40.74427873,Dairy Products,66.0,09/09/2024,19/10/2024,no,,,,,,
,,Roshen,Jam,2.7,,,,,,,SuperValue,-87.64137513,41.87599899,Sweets,29.0,27/07/2024,05/04/2025,yes,,,,,,
,,Milka,Cakes,2.04,,,,,,,MegaMarket,-74.04342181,40.67926065,Sweets,55.0,12/05/2024,10/12/2024,yes,,,,,,
,,Nestl̩,Candies,9.66,,,,,,,EcoGrocer,-95.41903459,29.80453769,Sweets,93.0,23/03/2024,09/02/2025,yes,,,,,,
,,Lipton,Mineral Water,2.96,,,,,,,SuperValue,-87.60046419,41.9231131,Beverages,16.0,30/11/2024,24/03/2026,yes,,,,,,
,,Barilla,Noodles,7.35,,,,,,,FoodWorld,37.65945417,55.77104732,Bakery Products,8.0,23/03/2024,21/07/2024,yes,,,,,,
,,Oscar Mayer,Lamb,9.33,,,,,,,MegaMarket,-73.9843672,40.74552803,Meat Products,38.0,14/08/2024,21/09/2024,yes,,,,,,
,,Lipton,Mineral Water,14.09,,,,,,,MegaMarket,-73.99013532,40.69767988,Beverages,97.0,29/01/2025,08/10/2026,yes,,,,,,
,,Cherkizovo,Sausage,20.39,,,,,,,NutriMart,-99.17236636,19.44568968,Meat Products,45.0,09/10/2024,10/11/2024,yes,,,,,,
,,Nescaf̩,Carbonated Drinks,1.23,,,,,,,MegaMarket,-73.98365706,40.72352557,Beverages,25.0,13/08/2024,08/11/2025,yes,,,,,,
,,Oscar Mayer,Smoked Meat,20.61,,,,,,,GoldenCart,-0.084183087,51.47263391,Meat Products,49.0,21/09/2024,10/10/2024,yes,,,,,,
,,Parmalat,Yogurt,2.17,,,,,,,SuperValue,-87.67097565,41.84081841,Dairy Products,80.0,25/03/2024,05/06/2024,yes,,,,,,
,,Parmalat,Cheese,2.66,,,,,,,FoodWorld,37.60943334,55.77297619,Dairy Products,82.0,13/01/2025,10/02/2025,no,,,,,,
,,President,Cream,2.25,,,,,,,MegaMarket,-74.04638173,40.73732216,Dairy Products,20.0,19/10/2024,03/11/2024,yes,,,,,,
,,Ozon,Biscuits,7.04,,,,,,,MarketMax,2.35938206,48.84146491,Bakery Products,44.0,19/01/2025,22/05/2025,no,,,,,,
,,Ferrero,Cakes,3.08,,,,,,,EcoGrocer,-95.39089776,29.73246571,Sweets,63.0,03/05/2024,04/11/2024,yes,,,,,,
,,Pepsi,Coffee,12.94,,,,,,,FoodWorld,37.64912021,55.76281344,Beverages,53.0,06/02/2025,05/09/2026,yes,,,,,,
,,Barilla,Biscuits,3.85,,,,,,,EcoGrocer,-95.41750543,29.7916313,Bakery Products,89.0,29/05/2024,20/11/2024,yes,,,,,,
,,Hormel,Hot Dogs,7.57,,,,,,,TastyBite,139.6395845,35.6403987,Meat Products,22.0,29/11/2024,17/01/2025,yes,,,,,,
,,Barilla,Noodles,3.13,,,,,,,MegaMarket,-73.98253626,40.73172061,Bakery Products,51.0,13/04/2024,12/05/2024,no,,,,,,
,,Milka,Cakes,10.77,,,,,,,MegaMarket,-73.99707717,40.69476295,Sweets,27.0,31/05/2024,09/05/2025,yes,,,,,,
,,Makfa,Bread,5.19,,,,,,,EcoGrocer,-95.33188918,29.78336331,Bakery Products,54.0,08/07/2024,20/10/2024,no,,,,,,
,,Nestl̩,Cream,6.21,,,,,,,EcoGrocer,-95.41085908,29.79158235,Dairy Products,5.0,14/01/2025,03/02/2025,yes,,,,,,
,,Campina,Milk,3.39,,,,,,,EcoGrocer,-95.37546327,29.71699665,Dairy Products,40.0,16/12/2024,04/01/2025,yes,,,,,,
,,Parmalat,Cottage Cheese,6.97,,,,,,,EcoGrocer,-95.32461607,29.74399223,Dairy Products,77.0,19/06/2024,09/07/2024,yes,,,,,,
,,Lipton,Mineral Water,3.39,,,,,,,PrimePick,-112.0606643,33.46902771,Beverages,32.0,18/10/2024,24/05/2026,no,,,,,,
,,Makfa,Buns,1.47,,,,,,,MegaMarket,-73.97492255,40.71398449,Bakery Products,82.0,24/10/2024,13/03/2025,no,,,,,,
,,Perdue,Beef,24.87,,,,,,,NutriMart,-99.13731361,19.41290998,Meat Products,45.0,09/07/2024,20/07/2024,no,,,,,,
,,Ferrero,Jam,10.62,,,,,,,FreshFoods,-118.2588148,34.00583359,Sweets,100.0,22/07/2024,24/10/2024,yes,,,,,,
,,Oscar Mayer,Beef,19.94,,,,,,,EcoGrocer,-95.35792661,29.77086603,Meat Products,72.0,12/01/2025,26/01/2025,yes,,,,,,
,,Nestl̩ Pure Life,Mineral Water,12.37,,,,,,,MarketMax,2.349637082,48.86724041,Beverages,97.0,11/05/2024,27/12/2025,yes,,,,,,
,,Yashkino,Noodles,4.03,,,,,,,FreshFoods,-118.2458284,34.05310871,Bakery Products,28.0,14/10/2024,20/12/2024,yes,,,,,,
,,Pepsi,Tea,3.58,,,,,,,GoldenCart,-0.104929028,51.45985748,Beverages,52.0,15/06/2024,23/05/2025,yes,,,,,,
,,Amul,Cream,7.15,,,,,,,FoodWorld,37.63641299,55.75727232,Dairy Products,89.0,26/06/2024,05/09/2024,yes,,,,,,
,,Yashkino,Buns,1.0,,,,,,,MarketMax,2.334686465,48.90555105,Bakery Products,78.0,19/12/2024,30/05/2025,yes,,,,,,
,,Mars,Candies,6.8,,,,,,,NutriMart,-99.15140089,19.40678375,Sweets,42.0,09/09/2024,09/08/2025,yes,,,,,,
,,Nestl̩ Pure Life,Mineral Water,14.43,,,,,,,GoldenCart,-0.094205414,51.55485315,Beverages,71.0,23/06/2024,02/01/2026,yes,,,,,,
,,Tyson,Sausage,14.66,,,,,,,GoldenCart,-0.170556016,51.46033263,Meat Products,14.0,03/10/2024,31/10/2024,yes,,,,,,
,,Milka,Ice Cream,7.33,,,,,,,NutriMart,-99.10090352,19.3895971,Sweets,45.0,05/05/2024,03/05/2025,yes,,,,,,
,,Coca-Cola,Mineral Water,1.06,,,,,,,FreshFoods,-118.262863,34.08635135,Beverages,84.0,19/09/2024,01/05/2025,yes,,,,,,
,,Yashkino,Biscuits,5.48,,,,,,,PrimePick,-112.0535994,33.42537697,Bakery Products,72.0,25/11/2024,01/03/2025,no,,,,,,
,,Ferrero,Chocolate,5.4,,,,,,,EcoGrocer,-95.34240586,29.77465604,Sweets,16.0,10/05/2024,23/10/2024,yes,,,,,,
,,Nestl̩ Pure Life,Carbonated Drinks,10.26,,,,,,,TastyBite,139.6628564,35.6653425,Beverages,74.0,30/03/2024,11/11/2025,yes,,,,,,
,,Pioner,Noodles,4.93,,,,,,,SuperValue,-87.66359491,41.92764636,Bakery Products,27.0,18/05/2024,03/11/2024,yes,,,,,,
,,Barilla,Pasta,5.56,,,,,,,MegaMarket,-73.96077744,40.66416401,Bakery Products,34.0,15/06/2024,28/09/2024,yes,,,,,,
,,Oscar Mayer,Sausage,24.88,,,,,,,PrimePick,-112.0665782,33.4685749,Meat Products,95.0,07/02/2025,04/03/2025,yes,,,,,,
,,Campina,Butter,9.57,,,,,,,GoldenCart,-0.099610539,51.50688181,Dairy Products,36.0,22/08/2024,25/10/2024,no,,,,,,
,,Nestl̩ Pure Life,Mineral Water,12.05,,,,,,,GoldenCart,-0.109971066,51.54752915,Beverages,93.0,29/09/2024,14/08/2026,yes,,,,,,
,,Hormel,Smoked Meat,18.11,,,,,,,PrimePick,-112.0867322,33.4237152,Meat Products,9.0,09/08/2024,09/09/2024,no,,,,,,
,,Ferrero,Jam,3.98,,,,,,,TastyBite,139.6421833,35.692466,Sweets,96.0,03/08/2024,18/07/2025,yes,,,,,,
,,Nestl̩,Jam,4.16,,,,,,,EcoGrocer,-95.32711709,29.77653505,Sweets,21.0,18/10/2024,26/09/2025,no,,,,,,
,,Campina,Butter,6.2,,,,,,,PrimePick,-112.0999662,33.45015852,Dairy Products,59.0,16/11/2024,15/01/2025,yes,,,,,,
,,Pioner,Noodles,6.8,,,,,,,TastyBite,139.6293728,35.71630921,Bakery Products,72.0,08/07/2024,30/12/2024,yes,,,,,,
,,Milka,Halva,9.63,,,,,,,EcoGrocer,-95.34691998,29.79752675,Sweets,5.0,17/09/2024,28/12/2024,no,,,,,,
,,Amul,Yogurt,5.71,,,,,,,GoldenCart,-0.141682185,51.53737099,Dairy Products,69.0,03/08/2024,07/10/2024,no,,,,,,
,,Yashkino,Pasta,4.13,,,,,,,MegaMarket,-74.03629263,40.66791366,Bakery Products,73.0,11/04/2024,15/08/2024,no,,,,,,
,,Milka,Cakes,4.42,,,,,,,FoodWorld,37.65175363,55.79649855,Sweets,82.0,11/09/2024,12/12/2024,no,,,,,,
,,Tyson,Poultry,18.94,,,,,,,FreshFoods,-118.2601918,34.04437101,Meat Products,5.0,25/05/2024,15/07/2024,yes,,,,,,
,,Mars,Cakes,10.85,,,,,,,GoldenCart,-0.159300858,51.45971596,Sweets,27.0,10/09/2024,04/04/2025,yes,,,,,,
,,Makfa,Biscuits,1.55,,,,,,,FoodWorld,37.64447787,55.7654625,Bakery Products,80.0,04/09/2024,29/10/2024,no,,,,,,
,,Cherkizovo,Beef,12.16,,,,,,,FreshFoods,-118.2697999,34.01336753,Meat Products,36.0,12/06/2024,14/07/2024,no,,,,,,
,,Pepsi,Juices,6.09,,,,,,,PrimePick,-112.0805869,33.41329871,Beverages,15.0,14/04/2024,31/03/2026,yes,,,,,,
,,Hormel,Poultry,20.13,,,,,,,EcoGrocer,-95.35211029,29.76580072,Meat Products,11.0,29/07/2024,14/09/2024,no,,,,,,
,,Ferrero,Cakes,8.66,,,,,,,NutriMart,-99.12061904,19.46497972,Sweets,13.0,28/04/2024,28/03/2025,no,,,,,,
,,Pioner,Buns,4.32,,,,,,,GoldenCart,-0.146533551,51.54027973,Bakery Products,5.0,18/10/2024,28/11/2024,yes,,,,,,
,,Nestl̩ Pure Life,Tea,10.35,,,,,,,FreshFoods,-118.2737204,34.04377331,Beverages,13.0,29/05/2024,21/02/2025,no,,,,,,
,,Pioner,Bread,1.2,,,,,,,GoldenCart,-0.105885821,51.55373227,Bakery Products,13.0,15/06/2024,08/10/2024,yes,,,,,,
,,Lipton,Carbonated Drinks,6.93,,,,,,,FreshFoods,-118.2153464,34.0533164,Beverages,2.0,14/01/2025,11/09/2025,yes,,,,,,
,,Yashkino,Noodles,6.21,,,,,,,NutriMart,-99.15915011,19.46582581,Bakery Products,44.0,25/04/2024,21/08/2024,no,,,,,,
,,Roshen,Halva,6.41,,,,,,,PrimePick,-112.0527723,33.43195868,Sweets,19.0,22/05/2024,22/03/2025,yes,,,,,,
,,Ozon,Pasta,4.71,,,,,,,FreshFoods,-118.1984732,34.09696428,Bakery Products,100.0,15/12/2024,13/05/2025,yes,,,,,,
,,Oscar Mayer,Beef,21.32,,,,,,,TastyBite,139.693876,35.66061563,Meat Products,19.0,24/09/2024,08/11/2024,yes,,,,,,
,,Ferrero,Jam,4.55,,,,,,,GoldenCart,-0.109847811,51.46201979,Sweets,31.0,12/05/2024,14/12/2024,yes,,,,,,
,,Roshen,Chocolate,7.9,,,,,,,GoldenCart,-0.131144174,51.50155634,Sweets,15.0,04/09/2024,01/05/2025,no,,,,,,
,,Ozon,Pasta,2.58,,,,,,,PrimePick,-112.1154919,33.41780825,Bakery Products,56.0,27/01/2025,09/05/2025,no,,,,,,
,,Nestl̩,Ice Cream,5.21,,,,,,,MegaMarket,-73.97042463,40.7313676,Sweets,16.0,10/02/2025,04/07/2025,yes,,,,,,
,,Nescaf̩,Carbonated Drinks,13.74,,,,,,,NutriMart,-99.11588534,19.39406923,Beverages,50.0,08/09/2024,11/05/2025,yes,,,,,,
,,Yashkino,Wheat Flour,4.42,,,,,,,SuperValue,-87.59561471,41.87902336,Bakery Products,96.0,15/04/2024,28/08/2024,no,,,,,,
,,Pioner,Noodles,2.52,,,,,,,SuperValue,-87.62042961,41.84377309,Bakery Products,10.0,30/08/2024,28/12/2024,yes,,,,,,
,,Yashkino,Noodles,1.01,,,,,,,FoodWorld,37.5699905,55.71719083,Bakery Products,88.0,05/11/2024,16/03/2025,yes,,,,,,
,,Parmalat,Butter,4.19,,,,,,,GoldenCart,-0.103751491,51.54244427,Dairy Products,26.0,16/04/2024,01/06/2024,yes,,,,,,
,,Nescaf̩,Carbonated Drinks,13.42,,,,,,,SuperValue,-87.60218863,41.82868784,Beverages,72.0,27/11/2024,30/06/2025,no,,,,,,
,,Yashkino,Bread,6.33,,,,,,,PrimePick,-112.0359502,33.46219512,Bakery Products,65.0,09/10/2024,08/02/2025,yes,,,,,,
,,Ozon,Biscuits,3.44,,,,,,,MegaMarket,-73.9955413,40.69002006,Bakery Products,88.0,09/11/2024,08/05/2025,yes,,,,,,
,,Nescaf̩,Coffee,13.44,,,,,,,TastyBite,139.6149196,35.69729834,Beverages,13.0,10/04/2024,23/12/2024,no,,,,,,
,,Tyson,Lamb,6.2,,,,,,,SuperValue,-87.6726329,41.87274072,Meat Products,32.0,09/08/2024,09/09/2024,yes,,,,,,
,,Roshen,Candies,2.32,,,,,,,SuperValue,-87.66994599,41.84298973,Sweets,47.0,17/07/2024,11/01/2025,yes,,,,,,
,,Nescaf̩,Mineral Water,4.11,,,,,,,EcoGrocer,-95.41212026,29.77891413,Beverages,93.0,08/02/2025,01/10/2026,no,,,,,,
,,Campina,Cream,6.8,,,,,,,EcoGrocer,-95.35212632,29.7641471,Dairy Products,62.0,22/07/2024,22/09/2024,yes,,,,,,
,,Lipton,Tea,1.32,,,,,,,TastyBite,139.6309257,35.6854511,Beverages,24.0,11/04/2024,20/11/2024,yes,,,,,,
,,President,Milk,3.93,,,,,,,PrimePick,-112.1140277,33.46827494,Dairy Products,59.0,16/05/2024,24/07/2024,yes,,,,,,
,,Milka,Chocolate,2.06,,,,,,,MegaMarket,-73.98887081,40.74224559,Sweets,24.0,07/07/2024,27/05/2025,yes,,,,,,
,,Amul,Kefir,4.08,,,,,,,FreshFoods,-118.2352859,34.09041525,Dairy Products,83.0,21/08/2024,20/10/2024,yes,,,,,,
,,Hormel,Sausage,14.07,,,,,,,NutriMart,-99.12151647,19.42986109,Meat Products,15.0,20/01/2025,07/02/2025,yes,,,,,,
,,Campina,Butter,5.32,,,,,,,EcoGrocer,-95.34636385,29.75431908,Dairy Products,87.0,30/11/2024,16/02/2025,yes,,,,,,
,,Danone,Cream,6.35,,,,,,,MarketMax,2.33763754,48.83065177,Dairy Products,52.0,30/09/2024,09/12/2024,no,,,,,,
,,Danone,Cottage Cheese,8.59,,,,,,,GoldenCart,-0.157052677,51.49374564,Dairy Products,68.0,18/11/2024,07/01/2025,yes,,,,,,
,,Perdue,Beef,12.82,,,,,,,SuperValue,-87.61427232,41.84984154,Meat Products,39.0,18/08/2024,14/10/2024,yes,,,,,,
,,Parmalat,Cream,5.33,,,,,,,FoodWorld,37.64005212,55.74822629,Dairy Products,15.0,24/04/2024,05/07/2024,yes,,,,,,
,,Oscar Mayer,Poultry,17.02,,,,,,,PrimePick,-112.0569058,33.41581158,Meat Products,66.0,13/07/2024,27/07/2024,no,,,,,,
,,Perdue,Beef,12.54,,,,,,,MarketMax,2.394508181,48.82732089,Meat Products,33.0,03/10/2024,30/10/2024,no,,,,,,
,,Danone,Cheese,2.02,,,,,,,MarketMax,2.392439406,48.86591552,Dairy Products,71.0,30/12/2024,11/02/2025,yes,,,,,,
,,Pioner,Buns,5.04,,,,,,,EcoGrocer,-95.35946486,29.75904214,Bakery Products,30.0,28/04/2024,01/08/2024,yes,,,,,,
,,Mars,Jam,11.35,,,,,,,SuperValue,-87.60910531,41.90604644,Sweets,83.0,12/06/2024,15/05/2025,yes,,,,,,
,,Tyson,Sausage,6.88,,,,,,,NutriMart,-99.17675861,19.40490542,Meat Products,96.0,01/06/2024,15/07/2024,yes,,,,,,
,,Coca-Cola,Coffee,8.51,,,,,,,SuperValue,-87.66411218,41.84092825,Beverages,25.0,29/03/2024,23/12/2024,yes,,,,,,
,,President,Kefir,6.9,,,,,,,NutriMart,-99.08859997,19.45986767,Dairy Products,87.0,03/11/2024,23/01/2025,no,,,,,,
,,Nestl̩ Pure Life,Coffee,5.42,,,,,,,TastyBite,139.6835631,35.69181689,Beverages,79.0,03/11/2024,29/06/2025,no,,,,,,
,,Cherkizovo,Sausage,15.34,,,,,,,SuperValue,-87.66737612,41.83874556,Meat Products,43.0,18/10/2024,16/11/2024,yes,,,,,,
,,President,Milk,5.25,,,,,,,NutriMart,-99.17299945,19.43605372,Dairy Products,64.0,05/07/2024,28/08/2024,yes,,,,,,
,,Nestl̩,Cakes,9.45,,,,,,,MarketMax,2.311611838,48.82661163,Sweets,46.0,03/11/2024,03/05/2025,no,,,,,,
,,Pepsi,Tea,2.24,,,,,,,FreshFoods,-118.2631912,34.04405524,Beverages,72.0,03/12/2024,12/08/2025,no,,,,,,
,,Roshen,Halva,11.78,,,,,,,EcoGrocer,-95.35082585,29.76295557,Sweets,7.0,05/10/2024,01/10/2025,yes,,,,,,
,,President,Milk,3.51,,,,,,,MegaMarket,-74.03528185,40.67418286,Dairy Products,55.0,26/11/2024,23/01/2025,yes,,,,,,
,,Pioner,Wheat Flour,5.3,,,,,,,SuperValue,-87.65761966,41.83959193,Bakery Products,31.0,27/04/2024,01/09/2024,yes,,,,,,
,,Parmalat,Cream,5.81,,,,,,,PrimePick,-112.0485687,33.45623957,Dairy Products,78.0,16/04/2024,31/05/2024,yes,,,,,,
,,Cherkizovo,Lamb,22.35,,,,,,,GoldenCart,-0.140642848,51.53237351,Meat Products,44.0,20/10/2024,18/12/2024,yes,,,,,,
,,Pioner,Bread,5.42,,,,,,,NutriMart,-99.1001135,19.43741587,Bakery Products,94.0,08/07/2024,16/12/2024,yes,,,,,,
,,President,Butter,7.6,,,,,,,GoldenCart,-0.088602386,51.53511957,Dairy Products,35.0,23/04/2024,22/07/2024,yes,,,,,,
,,Perdue,Sausage,19.06,,,,,,,TastyBite,139.6069769,35.71425846,Meat Products,23.0,12/05/2024,10/07/2024,yes,,,,,,
,,Nestl̩,Candies,5.58,,,,,,,EcoGrocer,-95.41606773,29.75098161,Sweets,74.0,19/01/2025,30/08/2025,yes,,,,,,
,,Oscar Mayer,Beef,20.52,,,,,,,EcoGrocer,-95.36431413,29.78273279,Meat Products,41.0,04/10/2024,24/10/2024,yes,,,,,,
,,Nestl̩,Halva,8.51,,,,,,,MegaMarket,-73.97590203,40.75227563,Sweets,85.0,07/09/2024,29/12/2024,yes,,,,,,
,,Nestl̩,Candies,7.62,,,,,,,PrimePick,-112.045174,33.43463625,Sweets,81.0,08/08/2024,22/11/2024,no,,,,,,
,,Lipton,Carbonated Drinks,6.86,,,,,,,NutriMart,-99.11293818,19.46922437,Beverages,43.0,15/02/2025,17/11/2025,yes,,,,,,
,,Nestl̩,Candies,6.78,,,,,,,FreshFoods,-118.2721207,34.08993448,Sweets,55.0,05/11/2024,17/02/2025,yes,,,,,,
,,Campina,Yogurt,7.17,,,,,,,FoodWorld,37.63796124,55.77148623,Dairy Products,40.0,25/05/2024,29/06/2024,no,,,,,,
,,Barilla,Biscuits,6.13,,,,,,,PrimePick,-112.0623271,33.40780576,Bakery Products,87.0,22/07/2024,14/09/2024,yes,,,,,,
