store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
MarketMax,69.32430925720881,41.3231239128003,Meat Products,Perdue,Smoked Meat,3,2024-08-18,2024-10-13,5.7,yes
SuperValue,69.3263366269173,41.281870655991696,Bakery Products,Barilla,Buns,96,2024-04-03,2024-08-09,2.22,yes
EcoGrocer,69.27037041758142,41.330412130467174,Sweets,Milka,Cakes,3,2025-01-01,2025-12-02,2.63,yes
EcoGrocer,69.16835765321481,41.22725947339455,Dairy Products,Nestlé,Cheese,56,2024-11-12,2025-01-17,3.4,yes
MegaMarket,69.35867053590016,41.25854150687698,Meat Products,Hormel,Smoked Meat,62,2024-06-30,2024-08-27,10.35,yes
EcoGrocer,69.18479106437091,41.30277905602174,Dairy Products,Campina,Milk,73,2024-10-27,2025-01-20,9.62,yes
EcoGrocer,69.34220633279345,41.391976348795566,Meat Products,Hormel,Beef,77,2024-09-23,2024-10-29,21.41,yes
GoldenCart,69.38630901529832,41.25731361501287,Sweets,Roshen,Candies,42,2025-02-09,2025-11-03,6.07,yes
GoldenCart,69.18219345894632,41.32795994652204,Meat Products,Oscar Mayer,Smoked Meat,97,2024-11-27,2025-01-16,15.85,yes
MarketMax,69.18144743586305,41.283871287290104,Bakery Products,Ozon,Bread,83,2024-11-12,2025-03-14,6.28,no
SuperValue,69.3218199128419,41.2752402328639,Bakery Products,Yashkino,Bread,70,2025-02-05,2025-03-24,6.96,yes
EcoGrocer,69.36273426034407,41.31078094421669,Beverages,Coca-Cola,Coffee,70,2024-04-09,2026-03-22,2.45,yes
TastyBite,69.11232020420061,41.29428497310215,Bakery Products,Ozon,Biscuits,15,2024-09-01,2024-12-12,4.84,yes
MarketMax,69.26582147670837,41.320776173917466,Beverages,Coca-Cola,Carbonated Drinks,82,2025-02-11,2026-11-17,3.18,yes
EcoGrocer,69.32934064204116,41.23378540552684,Sweets,Mars,Ice Cream,19,2024-04-24,2024-12-26,4.42,yes
EcoGrocer,69.18208787152419,41.34395079725313,Bakery Products,Barilla,Wheat Flour,4,2024-08-17,2024-09-23,2.45,no
FreshFoods,69.24273539306975,41.35063682444272,Dairy Products,President,Kefir,85,2024-10-11,2024-10-26,7.58,yes
MarketMax,69.2414475444003,41.21694453255043,Sweets,Roshen,Ice Cream,82,2025-01-27,2025-05-18,8.79,no
FoodWorld,69.118269639954,41.20620809028925,Beverages,Lipton,Coffee,99,2024-05-08,2026-01-10,10.64,yes
GoldenCart,69.32093784611358,41.27819685559322,Dairy Products,President,Milk,63,2024-05-02,2024-07-15,4.02,yes
EcoGrocer,69.11236855024752,41.374260454536355,Dairy Products,President,Cheese,96,2024-09-07,2024-10-21,6.83,yes
GoldenCart,69.19548275441778,41.21784579457854,Beverages,Pepsi,Coffee,53,2024-05-06,2024-11-12,10.57,yes
MegaMarket,69.29514121239116,41.22107282717346,Sweets,Ferrero,Ice Cream,36,2025-01-02,2025-10-17,10.01,yes
MegaMarket,69.10602917452944,41.35801910386202,Sweets,Nestlé,Candies,58,2024-08-16,2025-02-05,2.4,yes
MarketMax,69.39182310363299,41.345105813210765,Dairy Products,Danone,Cheese,63,2024-07-24,2024-08-07,5.1,no
SuperValue,69.32673056392723,41.25978221485397,Bakery Products,Makfa,Bread,88,2025-01-11,2025-05-24,2.6,yes
FreshFoods,69.24350073203166,41.38485972633851,Sweets,Roshen,Chocolate,57,2024-11-28,2025-09-01,9.94,yes
TastyBite,69.20679736667603,41.333664376105055,Sweets,Mars,Ice Cream,61,2024-04-05,2024-11-23,6.36,no
FreshFoods,69.23212952230307,41.299985281291946,Meat Products,Perdue,Sausage,65,2024-07-21,2024-08-05,7.42,yes
NutriMart,69.16010459258588,41.2233595493908,Sweets,Milka,Halva,34,2024-11-18,2025-03-22,11.71,yes
NutriMart,69.20979024705312,41.391282784467016,Bakery Products,Makfa,Pasta,39,2024-05-26,2024-09-10,1.08,yes
MegaMarket,69.17903398374429,41.37978891921473,Sweets,Roshen,Chocolate,39,2024-05-28,2025-02-05,11.21,no
EcoGrocer,69.31551033472542,41.34287272642653,Beverages,Pepsi,Mineral Water,23,2024-10-03,2025-06-12,3.05,yes
TastyBite,69.15498158528389,41.38225274567057,Beverages,Nescafé,Mineral Water,73,2024-06-11,2025-08-17,9.78,yes
GoldenCart,69.19088399176736,41.214136035243705,Beverages,Coca-Cola,Tea,6,2024-08-30,2026-04-06,1.39,yes
GoldenCart,69.25248019395099,41.3740346270838,Bakery Products,Makfa,Biscuits,79,2024-12-04,2025-03-25,5.52,no
SuperValue,69.26780529100756,41.29558958142516,Beverages,Coca-Cola,Tea,77,2024-04-03,2025-12-01,1.93,yes
SuperValue,69.26351016886622,41.31656857091807,Meat Products,Perdue,Poultry,60,2025-02-14,2025-04-13,24.73,yes
TastyBite,69.16910346174659,41.39557835221274,Beverages,Nescafé,Tea,50,2025-01-14,2025-11-30,7.57,yes
FoodWorld,69.10916659816239,41.373436868736235,Sweets,Mars,Cakes,81,2024-08-03,2025-03-19,10.75,yes
EcoGrocer,69.20083718552242,41.233081760168524,Bakery Products,Yashkino,Pasta,45,2024-08-22,2024-10-17,6.78,yes
MarketMax,69.27114296152416,41.312629706523914,Bakery Products,Yashkino,Pasta,99,2024-08-17,2024-10-11,5.81,yes
TastyBite,69.16988534249558,41.23303049110769,Beverages,Nescafé,Coffee,23,2024-05-18,2025-09-08,9.94,yes
GoldenCart,69.36790643959556,41.210717078780235,Beverages,Nestlé Pure Life,Carbonated Drinks,51,2024-11-21,2026-02-21,14.05,yes
GoldenCart,69.26855479476131,41.32455516421744,Meat Products,Tyson,Sausage,71,2024-10-06,2024-10-13,6.33,no
PrimePick,69.383283258629,41.37795466626336,Sweets,Roshen,Cakes,66,2025-01-03,2025-11-04,3.99,yes
MarketMax,69.17309440648098,41.3847181039481,Dairy Products,President,Cheese,50,2024-08-26,2024-09-24,3.12,yes
MegaMarket,69.30001385546461,41.2818904390234,Dairy Products,Amul,Cottage Cheese,35,2024-05-23,2024-06-18,9.41,yes
EcoGrocer,69.11290472936183,41.22307199710152,Dairy Products,Nestlé,Milk,44,2025-02-01,2025-03-22,4.27,yes
EcoGrocer,69.26565037030856,41.26977189845793,Meat Products,Cherkizovo,Poultry,31,2024-06-04,2024-06-12,16.07,yes
EcoGrocer,69.1852270051679,41.34390459394601,Beverages,Pepsi,Coffee,79,2024-03-27,2025-03-06,2.28,no
PrimePick,69.3291646998255,41.287426355456866,Bakery Products,Pioner,Pasta,31,2024-11-09,2025-04-21,2.16,yes
EcoGrocer,69.29626236323422,41.218006668261644,Meat Products,Perdue,Hot Dogs,77,2024-10-02,2024-11-06,9.27,yes
FreshFoods,69.30305993428053,41.352720094167594,Bakery Products,Pioner,Noodles,97,2024-09-29,2024-10-11,4.79,yes
FoodWorld,69.14332123690252,41.20680190459747,Meat Products,Hormel,Beef,64,2024-12-03,2025-01-18,12.76,yes
EcoGrocer,69.35306666867473,41.285791000008544,Sweets,Nestlé,Candies,52,2024-07-03,2025-01-20,5.14,yes
EcoGrocer,69.12824981629129,41.296489176052134,Beverages,Nescafé,Tea,4,2025-01-01,2026-03-06,10.04,yes
MegaMarket,69.2216951074393,41.33447336548148,Beverages,Coca-Cola,Tea,56,2024-11-02,2026-07-09,2.25,yes
EcoGrocer,69.27944192772611,41.399336194842874,Meat Products,Perdue,Lamb,22,2024-07-09,2024-08-22,17.9,yes
EcoGrocer,69.32114797314799,41.24985450218547,Meat Products,Tyson,Lamb,12,2024-06-08,2024-06-20,17.31,yes
PrimePick,69.15911986006823,41.336455442802205,Beverages,Pepsi,Juices,19,2024-10-28,2026-02-05,13.19,yes
MarketMax,69.13670912739917,41.30562269488473,Bakery Products,Barilla,Noodles,7,2025-01-06,2025-06-29,6.48,no
SuperValue,69.2600365760802,41.349691942540076,Beverages,Pepsi,Carbonated Drinks,3,2024-06-27,2025-03-12,1.94,yes
SuperValue,69.18415326224226,41.2442404819419,Sweets,Milka,Jam,23,2024-06-05,2025-06-03,11.32,yes
MegaMarket,69.32420198074021,41.279893648287704,Meat Products,Cherkizovo,Beef,65,2024-12-02,2024-12-12,12.88,yes
FoodWorld,69.18137833301593,41.39096715227897,Sweets,Milka,Halva,36,2024-11-10,2025-06-13,6.55,no
EcoGrocer,69.24733619756556,41.31405613736429,Dairy Products,Nestlé,Cheese,18,2024-03-19,2024-05-08,5.69,no
MarketMax,69.37538296164286,41.39267571367039,Sweets,Nestlé,Jam,67,2024-09-16,2025-07-10,9.52,yes
MarketMax,69.30541203646008,41.36597963922206,Bakery Products,Barilla,Pasta,10,2025-01-20,2025-05-01,6.89,yes
MarketMax,69.21469507428756,41.3635753409884,Dairy Products,Parmalat,Cheese,26,2024-03-27,2024-05-07,5.48,yes
SuperValue,69.14079269232063,41.23816796413141,Bakery Products,Ozon,Biscuits,32,2024-05-30,2024-06-10,7.3,no
PrimePick,69.20675972191502,41.22664756520994,Beverages,Nestlé Pure Life,Carbonated Drinks,60,2024-05-24,2026-01-19,14.43,yes
SuperValue,69.1709212640985,41.366341853511955,Meat Products,Hormel,Beef,45,2024-11-12,2024-12-13,22.74,no
FreshFoods,69.24903183172067,41.2413597664028,Sweets,Roshen,Ice Cream,6,2024-11-19,2025-03-23,5.52,yes
TastyBite,69.28732976833145,41.29014838815115,Bakery Products,Yashkino,Bread,8,2024-03-31,2024-08-15,2.53,yes
MegaMarket,69.22322596877109,41.25926220398621,Sweets,Nestlé,Cakes,80,2024-09-02,2025-04-25,5.68,no
NutriMart,69.37244639524708,41.36725562882741,Beverages,Lipton,Coffee,5,2024-12-24,2026-11-22,1.94,no
MarketMax,69.30870099874763,41.34717586811829,Meat Products,Oscar Mayer,Lamb,98,2024-06-27,2024-07-09,17.34,yes
EcoGrocer,69.19435253584058,41.3693449241986,Bakery Products,Makfa,Biscuits,73,2024-06-26,2024-10-17,6.6,no
MarketMax,69.2573771763726,41.342177387163325,Bakery Products,Barilla,Wheat Flour,21,2024-04-07,2024-06-20,6.09,no
EcoGrocer,69.39920781018621,41.39386204856415,Beverages,Coca-Cola,Mineral Water,86,2024-11-09,2026-04-23,9.64,no
FoodWorld,69.22342423737261,41.296730789844126,Sweets,Roshen,Jam,43,2025-02-05,2025-10-20,7.27,yes
NutriMart,69.27136681038407,41.32929035752889,Sweets,Ferrero,Candies,3,2024-10-27,2025-09-29,4.72,no
PrimePick,69.2536853767936,41.22248753105504,Beverages,Coca-Cola,Coffee,39,2024-07-28,2025-05-13,12.54,yes
EcoGrocer,69.27639629201141,41.32506209722546,Bakery Products,Barilla,Buns,70,2024-12-02,2025-03-11,3.89,yes
NutriMart,69.22386036485872,41.321132612147096,Bakery Products,Yashkino,Biscuits,85,2024-04-21,2024-07-17,7.48,yes
MarketMax,69.22929690770899,41.31649457995779,Beverages,Coca-Cola,Juices,48,2024-05-18,2025-09-25,4.3,no
FoodWorld,69.12841244487173,41.377106181557295,Bakery Products,Pioner,Biscuits,31,2024-08-12,2024-10-20,5.27,yes
SuperValue,69.15642566851865,41.22124020463204,Dairy Products,Nestlé,Milk,11,2024-03-23,2024-04-25,6.32,yes
FreshFoods,69.35321551774314,41.319438383858746,Bakery Products,Barilla,Wheat Flour,61,2024-06-17,2024-07-02,1.93,no
GoldenCart,69.21596214742316,41.27247757592701,Meat Products,Cherkizovo,Beef,6,2024-06-11,2024-07-07,11.6,yes
NutriMart,69.25638761018092,41.354009978112714,Dairy Products,Danone,Butter,22,2024-10-05,2024-12-20,2.86,yes
NutriMart,69.33384398764804,41.252576919491446,Sweets,Milka,Candies,9,2024-11-10,2025-06-21,3.57,no
TastyBite,69.36408305449478,41.26291758451953,Meat Products,Tyson,Sausage,44,2024-06-10,2024-07-31,14.45,yes
TastyBite,69.25263126695866,41.22770837164765,Beverages,Lipton,Carbonated Drinks,40,2024-09-02,2025-10-02,4.37,yes
SuperValue,69.22906776045069,41.25489830381578,Dairy Products,Danone,Milk,58,2024-05-22,2024-06-24,7.78,yes
GoldenCart,69.3036929356804,41.3450383536319,Beverages,Lipton,Tea,16,2025-02-11,2026-06-15,14.12,yes
FoodWorld,69.12931594838199,41.38005036464267,Beverages,Pepsi,Juices,9,2024-04-13,2024-11-11,12.78,no
MarketMax,69.19314502631393,41.3616661100413,Beverages,Nestlé Pure Life,Tea,18,2024-09-02,2026-05-07,10.22,no
NutriMart,69.28471868280687,41.29454560782481,Bakery Products,Ozon,Biscuits,12,2024-11-23,2025-02-23,2.04,no
EcoGrocer,69.36514378095036,41.294824079808095,Meat Products,Oscar Mayer,Smoked Meat,24,2024-10-18,2024-10-27,20.42,yes
GoldenCart,69.11031787561478,41.355411242264516,Dairy Products,Nestlé,Cheese,99,2024-11-30,2025-01-08,3.69,yes
TastyBite,69.1486364276969,41.33837328906644,Sweets,Roshen,Halva,79,2024-06-27,2025-05-05,9.7,no
MegaMarket,69.29479101938574,41.37859990921107,Sweets,Milka,Halva,97,2024-11-07,2025-02-27,4.84,yes
NutriMart,69.19791486866718,41.294036855989624,Beverages,Lipton,Tea,78,2025-01-05,2026-02-25,13.92,no
EcoGrocer,69.20337169934383,41.263495610926455,Dairy Products,Danone,Cream,75,2024-07-27,2024-09-29,4.12,yes
MegaMarket,69.19647062105003,41.2442620645149,Bakery Products,Pioner,Wheat Flour,56,2024-04-12,2024-05-08,6.62,yes
TastyBite,69.1610575110435,41.28304362939084,Meat Products,Cherkizovo,Smoked Meat,7,2024-11-28,2025-01-11,9.27,yes
PrimePick,69.21913939316562,41.21789506721681,Beverages,Nescafé,Juices,23,2024-12-23,2026-01-12,1.2,yes
GoldenCart,69.35152699497877,41.33139459735261,Dairy Products,Nestlé,Yogurt,96,2024-07-29,2024-09-02,7.26,yes
MarketMax,69.26137240500836,41.28054865424023,Bakery Products,Ozon,Wheat Flour,98,2024-08-13,2024-11-07,7.99,yes
FreshFoods,69.23079369280585,41.39842306342274,Dairy Products,Nestlé,Yogurt,9,2024-08-04,2024-09-09,2.91,yes
FreshFoods,69.24261076996899,41.24860733090277,Sweets,Nestlé,Halva,16,2024-11-20,2025-07-10,9.85,yes
FreshFoods,69.17368329782072,41.33365998255593,Bakery Products,Yashkino,Bread,93,2024-03-28,2024-09-09,6.63,no
FreshFoods,69.31867980863001,41.24132947652028,Meat Products,Oscar Mayer,Hot Dogs,89,2024-12-17,2025-01-05,14.57,no
GoldenCart,69.12803172240858,41.296970248416535,Beverages,Coca-Cola,Coffee,100,2024-10-11,2025-11-12,3.35,yes
FoodWorld,69.34892524289636,41.39923508606297,Dairy Products,Campina,Yogurt,85,2024-11-27,2025-02-20,8.17,yes
GoldenCart,69.28078924060536,41.33536851135704,Beverages,Pepsi,Mineral Water,74,2024-09-16,2025-04-01,14.83,no
GoldenCart,69.22814550496528,41.2574848247225,Meat Products,Perdue,Beef,18,2024-05-07,2024-06-21,15.41,no
NutriMart,69.3608622103436,41.304859236576256,Sweets,Milka,Chocolate,80,2024-04-04,2024-12-12,4.46,yes
MarketMax,69.27720511708202,41.22260239373454,Dairy Products,Parmalat,Cream,18,2024-07-29,2024-09-29,9.99,yes
MarketMax,69.2606637479325,41.333438448855674,Meat Products,Tyson,Sausage,40,2024-08-19,2024-09-21,5.45,no
GoldenCart,69.31415007513395,41.20511802718877,Bakery Products,Yashkino,Noodles,77,2024-05-09,2024-08-16,1.79,no
GoldenCart,69.39589252310351,41.22008184663175,Sweets,Ferrero,Halva,11,2024-07-15,2024-11-07,4.77,no
TastyBite,69.324908526721,41.26407323543513,Dairy Products,Campina,Cottage Cheese,74,2024-12-23,2025-02-13,9.25,yes
FreshFoods,69.11833835522417,41.31762632379636,Dairy Products,Parmalat,Cheese,12,2024-09-05,2024-10-23,7.93,yes
FreshFoods,69.14710138990642,41.2620402573645,Dairy Products,President,Milk,61,2024-09-19,2024-11-23,6.34,yes
NutriMart,69.15053244359832,41.39787064949672,Bakery Products,Barilla,Bread,22,2024-06-21,2024-12-11,7.43,no
FreshFoods,69.16759204734157,41.36729118386705,Bakery Products,Makfa,Pasta,95,2024-12-04,2025-02-10,7.93,yes
TastyBite,69.24299371715469,41.386957630585066,Bakery Products,Pioner,Noodles,31,2024-04-18,2024-08-13,2.48,yes
EcoGrocer,69.10709031795268,41.268808339670876,Bakery Products,Pioner,Noodles,53,2025-01-09,2025-03-30,2.89,yes
FreshFoods,69.29376541288781,41.256217131932786,Sweets,Nestlé,Chocolate,15,2024-10-12,2025-04-17,9.47,yes
NutriMart,69.12112614315457,41.211623400423505,Dairy Products,Campina,Yogurt,17,2024-04-08,2024-05-21,9.99,no
FreshFoods,69.14689128914146,41.36359220677838,Bakery Products,Ozon,Wheat Flour,74,2024-03-20,2024-09-09,2.47,yes
MegaMarket,69.21708812843404,41.38155170663795,Beverages,Pepsi,Carbonated Drinks,93,2025-02-13,2025-12-16,13.16,yes
MarketMax,69.21416561710136,41.31103629645615,Meat Products,Perdue,Smoked Meat,26,2025-02-07,2025-02-23,9.14,yes
EcoGrocer,69.30488195573085,41.26811056793965,Beverages,Coca-Cola,Juices,1,2024-10-26,2026-08-11,3.22,no
MegaMarket,69.28789184478667,41.38201725761893,Bakery Products,Pioner,Wheat Flour,37,2024-05-30,2024-08-17,2.96,yes
MegaMarket,69.10501268664876,41.36417788592959,Dairy Products,Amul,Cheese,45,2024-08-21,2024-10-02,5.59,yes
PrimePick,69.28918932620068,41.24073898542663,Meat Products,Oscar Mayer,Sausage,29,2024-10-29,2024-11-13,5.34,yes
FoodWorld,69.1868235756911,41.38056642779483,Sweets,Roshen,Jam,19,2024-05-14,2024-12-27,9.21,yes
FreshFoods,69.30497108996938,41.28985397243612,Meat Products,Perdue,Beef,9,2025-01-03,2025-01-16,9.82,yes
EcoGrocer,69.19339414802755,41.33319844411921,Sweets,Roshen,Halva,68,2024-06-20,2025-05-30,11.77,yes
MegaMarket,69.31387601175196,41.22547461758342,Sweets,Nestlé,Halva,44,2024-03-19,2025-02-18,3.93,yes
PrimePick,69.32675612982787,41.28835037105665,Meat Products,Cherkizovo,Lamb,81,2024-10-10,2024-11-28,21.84,yes
NutriMart,69.12633710544361,41.35421193912218,Sweets,Ferrero,Candies,42,2024-04-11,2024-12-29,5.57,no
TastyBite,69.23293162286949,41.384514676829774,Sweets,Mars,Jam,10,2024-05-10,2024-10-17,4.31,no
EcoGrocer,69.32830835949902,41.31271005733726,Dairy Products,Nestlé,Cream,71,2024-10-30,2024-11-30,3.77,yes
GoldenCart,69.30896593851635,41.36736490596287,Sweets,Nestlé,Chocolate,36,2025-02-11,2025-12-28,10.93,yes
EcoGrocer,69.35762512228399,41.23370752803289,Meat Products,Cherkizovo,Hot Dogs,96,2025-02-04,2025-03-31,9.82,yes
PrimePick,69.23198562795996,41.343441438410984,Dairy Products,President,Butter,28,2024-10-15,2024-12-10,2.8,yes
EcoGrocer,69.1011777821759,41.27499743021721,Beverages,Nestlé Pure Life,Juices,97,2024-11-05,2025-10-19,1.38,yes
NutriMart,69.30252627346783,41.37624499146223,Bakery Products,Makfa,Pasta,95,2024-04-11,2024-06-02,2.37,yes
SuperValue,69.38331234526386,41.34077378649236,Beverages,Pepsi,Coffee,18,2024-04-04,2025-01-29,11.16,no
GoldenCart,69.23975168501455,41.351438814248546,Meat Products,Perdue,Lamb,89,2024-04-20,2024-06-19,23.02,yes
MegaMarket,69.10058360481543,41.346961615937595,Bakery Products,Pioner,Wheat Flour,11,2024-06-07,2024-08-07,1.51,yes
MarketMax,69.15010978420194,41.34721915638587,Meat Products,Cherkizovo,Smoked Meat,72,2024-12-15,2025-01-28,22.98,no
GoldenCart,69.16095808896085,41.25113520316456,Sweets,Roshen,Jam,73,2024-07-07,2025-05-22,6.25,yes
FoodWorld,69.35082959076655,41.39424354827787,Bakery Products,Barilla,Pasta,52,2024-08-17,2024-11-28,6.41,yes
FreshFoods,69.14383653898383,41.342005667018896,Bakery Products,Barilla,Pasta,95,2024-12-17,2025-01-21,4.92,yes
NutriMart,69.31369412297568,41.23500792240087,Dairy Products,Amul,Yogurt,69,2024-07-15,2024-08-14,3.92,yes
NutriMart,69.3446638365907,41.2601684405994,Sweets,Roshen,Chocolate,44,2024-12-12,2025-12-12,2.94,yes
TastyBite,69.22410862112255,41.24709311914002,Beverages,Lipton,Carbonated Drinks,18,2024-07-09,2025-04-06,8.25,yes
FreshFoods,69.29980842484422,41.3344921333488,Dairy Products,Campina,Butter,42,2024-11-09,2024-12-14,7.45,no
GoldenCart,69.30473613682653,41.23805399508272,Dairy Products,Campina,Cream,4,2024-04-03,2024-04-27,4.58,no
NutriMart,69.31026058324271,41.23315969420582,Beverages,Coca-Cola,Tea,69,2025-02-13,2026-08-27,1.8,yes
NutriMart,69.39050486470815,41.38824229373534,Meat Products,Hormel,Sausage,87,2024-05-16,2024-07-12,23.29,yes
PrimePick,69.2101792652585,41.3619600404821,Bakery Products,Yashkino,Buns,74,2024-12-20,2025-04-28,3.01,yes
FreshFoods,69.22558356496559,41.30357590068548,Meat Products,Cherkizovo,Hot Dogs,6,2024-08-26,2024-09-26,14.38,yes
FoodWorld,69.32334193665037,41.36584916849988,Dairy Products,Campina,Kefir,32,2024-09-28,2024-11-25,7.09,yes
TastyBite,69.32120233041938,41.286330478508475,Beverages,Nescafé,Mineral Water,31,2024-10-16,2025-09-13,12.17,yes
GoldenCart,69.12675993503093,41.282564767064414,Meat Products,Oscar Mayer,Hot Dogs,49,2024-04-09,2024-05-21,19.29,yes
MegaMarket,69.3779604708793,41.22985808258601,Sweets,Roshen,Halva,59,2025-01-29,2025-10-27,9.87,yes
NutriMart,69.26699833485415,41.373052554092986,Sweets,Ferrero,Candies,9,2024-04-19,2024-12-02,10.02,no
MarketMax,69.20729046024316,41.29625042485356,Sweets,Roshen,Jam,1,2024-07-30,2025-03-09,11.62,yes
TastyBite,69.35718522453176,41.351495554368945,Bakery Products,Yashkino,Pasta,49,2024-06-23,2024-11-12,5.53,yes
EcoGrocer,69.18971716637152,41.31894494077297,Beverages,Nescafé,Juices,93,2024-06-14,2026-05-29,9.0,yes
PrimePick,69.20619501943857,41.36343796382791,Bakery Products,Pioner,Buns,17,2024-09-23,2025-02-12,4.02,yes
PrimePick,69.12889657889116,41.280422982121785,Beverages,Nestlé Pure Life,Tea,21,2024-09-16,2026-04-01,11.61,no
MegaMarket,69.29878000392407,41.249588692764426,Meat Products,Hormel,Hot Dogs,88,2024-06-22,2024-07-17,8.83,no
MegaMarket,69.34221168848377,41.259449876994715,Meat Products,Perdue,Poultry,38,2024-12-06,2025-01-18,24.2,yes
MegaMarket,69.39087298407026,41.29736765215197,Meat Products,Oscar Mayer,Hot Dogs,90,2024-11-30,2025-01-09,8.57,no
GoldenCart,69.35318046864758,41.29037950715069,Sweets,Mars,Jam,89,2024-09-09,2024-12-27,4.9,yes
PrimePick,69.30705135945836,41.310327754503945,Bakery Products,Ozon,Pasta,68,2024-07-28,2025-01-01,3.21,no
MarketMax,69.13832202925217,41.259857996200545,Dairy Products,Nestlé,Milk,92,2025-01-20,2025-04-02,6.21,no
FreshFoods,69.2982865044165,41.20250005503358,Bakery Products,Makfa,Noodles,12,2025-02-05,2025-08-04,2.39,yes
MarketMax,69.39402635671642,41.33287658171002,Dairy Products,President,Butter,5,2024-04-27,2024-05-21,9.35,yes
TastyBite,69.32979522077906,41.2664095901707,Beverages,Coca-Cola,Tea,65,2024-10-13,2026-09-30,13.49,yes
